interface	replicate	value	time
GUROBI	309	6.0	0.9836869239807129
SCIP_CMD	309	6.0	5.8513100147247314
HiGHS_CMD	309	6.0	8.236624240875244
CPLEX_PY	310	7.0	0.42592525482177734
GUROBI	310	7.0	0.8692827224731445
SCIP_CMD	310	7.0	3.1532931327819824
HiGHS_CMD	310	7.0	5.340101003646851
CPLEX_PY	311	6.0	0.6814761161804199
GUROBI	311	6.0	1.0229990482330322
SCIP_CMD	311	6.0	2.7809460163116455
HiGHS_CMD	311	6.0	6.9823291301727295
CPLEX_PY	312	6.0	0.8667447566986084
GUROBI	312	6.0	0.606569766998291
SCIP_CMD	312	6.0	2.7176313400268555
HiGHS_CMD	312	6.0	6.357871055603027
CPLEX_PY	313	7.0	0.698767900466919
GUROBI	313	7.0	0.5296130180358887
SCIP_CMD	313	7.0	2.7811598777770996
HiGHS_CMD	313	7.0	2.99128794670105
CPLEX_PY	314	6.0	1.0692360401153564
GUROBI	314	6.0	0.4459662437438965
SCIP_CMD	314	6.0	4.419703960418701
HiGHS_CMD	314	6.0	5.719319105148315
CPLEX_PY	315	5.999999999999999	0.871143102645874
GUROBI	315	6.0	0.6735081672668457
SCIP_CMD	315	6.0	2.5115420818328857
HiGHS_CMD	315	6.0	6.423619747161865
CPLEX_PY	316	5.999999999999999	0.543071985244751
GUROBI	316	6.0	0.47000598907470703
SCIP_CMD	316	6.0	4.080086946487427
HiGHS_CMD	316	6.0	5.684280157089233
CPLEX_PY	317	6.0	0.7018146514892578
GUROBI	317	6.0	0.6529908180236816
SCIP_CMD	317	6.0	7.039344072341919
HiGHS_CMD	317	6.0	4.451380968093872
CPLEX_PY	318	7.0	0.5721378326416016
GUROBI	318	7.0	0.4984409809112549
SCIP_CMD	318	7.0	1.4912710189819336
HiGHS_CMD	318	7.0	4.1355299949646
CPLEX_PY	319	7.0	0.7779910564422607
GUROBI	319	7.0	0.5113186836242676
SCIP_CMD	319	7.0	7.223478078842163
HiGHS_CMD	319	7.0	3.600149154663086
CPLEX_PY	320	6.0	0.5836238861083984
GUROBI	320	6.0	0.505828857421875
SCIP_CMD	320	6.0	1.3010430335998535
HiGHS_CMD	320	6.0	1.6316020488739014
CPLEX_PY	321	6.0	0.9589588642120361
GUROBI	321	6.0	1.4396510124206543
SCIP_CMD	321	6.0	4.514704942703247
HiGHS_CMD	321	6.0	6.612734079360962
CPLEX_PY	322	7.0	0.46158695220947266
GUROBI	322	7.0	0.4363899230957031
SCIP_CMD	322	7.0	1.2300338745117188
HiGHS_CMD	322	7.0	7.127778053283691
CPLEX_PY	323	6.0	0.8609437942504883
GUROBI	323	6.0	1.0297768115997314
SCIP_CMD	323	6.0	2.0881221294403076
HiGHS_CMD	323	6.0	5.625200033187866
CPLEX_PY	324	7.0	0.508411169052124
GUROBI	324	7.0	0.5206351280212402
SCIP_CMD	324	7.0	4.452072858810425
HiGHS_CMD	324	7.0	4.768401861190796
CPLEX_PY	325	6.0	0.5407712459564209
GUROBI	325	6.0	0.9114029407501221
SCIP_CMD	325	6.0	3.019015073776245
HiGHS_CMD	325	6.0	4.767322778701782
CPLEX_PY	326	6.0	0.7719488143920898
GUROBI	326	6.0	0.6616079807281494
SCIP_CMD	326	6.0	2.4522550106048584
HiGHS_CMD	326	6.0	7.9298670291900635
CPLEX_PY	327	7.0	0.861041784286499
GUROBI	327	7.0	0.8115620613098145
SCIP_CMD	327	7.0	2.637336015701294
HiGHS_CMD	327	7.0	6.804374933242798
CPLEX_PY	328	6.0	0.6293871402740479
GUROBI	328	6.0	0.8020269870758057
SCIP_CMD	328	6.0	2.8324930667877197
HiGHS_CMD	328	6.0	5.204378128051758
CPLEX_PY	329	6.0	0.8956012725830078
GUROBI	329	6.0	0.5923810005187988
SCIP_CMD	329	6.0	2.487504005432129
HiGHS_CMD	329	6.0	5.634212017059326
CPLEX_PY	330	6.0	0.9612648487091064
GUROBI	330	6.0	0.7242171764373779
SCIP_CMD	330	6.0	1.979957103729248
HiGHS_CMD	330	6.0	3.7899248600006104
CPLEX_PY	331	8.0	0.6387441158294678
GUROBI	331	8.0	0.6517379283905029
SCIP_CMD	331	8.0	3.7481868267059326
HiGHS_CMD	331	8.0	5.555230140686035
CPLEX_PY	332	6.0	0.6381521224975586
GUROBI	332	6.0	0.5187959671020508
SCIP_CMD	332	6.0	3.247459888458252
HiGHS_CMD	332	6.0	6.442126750946045
CPLEX_PY	333	5.0	0.803192138671875
GUROBI	333	5.0	0.9891669750213623
SCIP_CMD	333	5.0	1.836637020111084
HiGHS_CMD	333	5.0	5.965054035186768
CPLEX_PY	334	9.0	0.3835630416870117
GUROBI	334	9.0	0.4460148811340332
SCIP_CMD	334	9.0	2.312110662460327
HiGHS_CMD	334	9.0	4.506159067153931
CPLEX_PY	335	6.0	0.5888078212738037
GUROBI	335	6.0	1.0002131462097168
SCIP_CMD	335	6.0	2.848832130432129
HiGHS_CMD	335	6.0	6.030909061431885
CPLEX_PY	336	6.0	0.7510530948638916
GUROBI	336	6.0	0.7567100524902344
SCIP_CMD	336	6.0	3.3216772079467773
HiGHS_CMD	336	6.0	4.748868942260742
CPLEX_PY	337	7.0	0.5918657779693604
GUROBI	337	7.0	0.4537949562072754
SCIP_CMD	337	7.0	1.7420070171356201
HiGHS_CMD	337	7.0	1.1528337001800537
CPLEX_PY	338	7.0	0.7985210418701172
GUROBI	338	7.0	0.7303228378295898
SCIP_CMD	338	7.0	3.6051418781280518
HiGHS_CMD	338	7.0	6.8849170207977295
CPLEX_PY	339	6.0	0.8803167343139648
GUROBI	339	6.0	1.4905600547790527
SCIP_CMD	339	6.0	3.7801318168640137
HiGHS_CMD	339	6.0	5.487194299697876
CPLEX_PY	340	6.0	0.9361860752105713
GUROBI	340	6.0	0.9861240386962891
SCIP_CMD	340	6.0	2.1366608142852783
HiGHS_CMD	340	6.0	10.221587896347046
CPLEX_PY	341	6.0	0.9354031085968018
GUROBI	341	6.0	0.7992351055145264
SCIP_CMD	341	6.0	3.3302199840545654
HiGHS_CMD	341	6.0	3.439988851547241
CPLEX_PY	342	7.0	0.8825380802154541
GUROBI	342	7.0	0.7594850063323975
SCIP_CMD	342	7.0	1.6940269470214844
HiGHS_CMD	342	7.0	2.686209201812744
CPLEX_PY	343	6.0	0.6760373115539551
GUROBI	343	6.0	0.5807058811187744
SCIP_CMD	343	6.0	2.7406349182128906
HiGHS_CMD	343	6.0	3.622483015060425
CPLEX_PY	344	7.0	0.5238656997680664
GUROBI	344	7.0	1.0795629024505615
SCIP_CMD	344	7.0	6.974077939987183
HiGHS_CMD	344	7.0	5.7548439502716064
CPLEX_PY	345	6.0	0.945767879486084
GUROBI	345	6.0	0.7728641033172607
SCIP_CMD	345	6.0	2.5318069458007812
HiGHS_CMD	345	6.0	7.6409687995910645
CPLEX_PY	347	6.0	0.5849792957305908
GUROBI	347	6.0	0.763232946395874
SCIP_CMD	347	6.0	3.380563974380493
HiGHS_CMD	347	6.0	6.704302072525024
CPLEX_PY	348	7.0	1.0372092723846436
GUROBI	348	7.0	0.6647450923919678
SCIP_CMD	348	7.0	4.867598056793213
HiGHS_CMD	348	7.0	5.493869781494141
CPLEX_PY	349	8.0	0.5535087585449219
GUROBI	349	8.0	0.4628889560699463
SCIP_CMD	349	8.0	1.0891621112823486
HiGHS_CMD	349	8.0	2.8314120769500732
CPLEX_PY	350	7.0	0.6559138298034668
GUROBI	350	7.0	0.9652218818664551
SCIP_CMD	350	7.0	1.5612847805023193
HiGHS_CMD	350	7.0	5.395984172821045
CPLEX_PY	351	6.0	1.0062000751495361
GUROBI	351	6.0	1.1001191139221191
SCIP_CMD	351	6.0	6.631223678588867
HiGHS_CMD	351	6.0	10.120873212814331
CPLEX_PY	352	7.0	0.6911239624023438
GUROBI	352	7.0	0.9328150749206543
SCIP_CMD	352	7.0	4.126292943954468
HiGHS_CMD	352	7.0	6.487932920455933
CPLEX_PY	353	5.999999999999999	0.9766361713409424
GUROBI	353	6.0	0.8838529586791992
SCIP_CMD	353	6.0	2.5795111656188965
HiGHS_CMD	353	6.0	6.39004921913147
CPLEX_PY	354	5.999999999999999	0.710791826248169
GUROBI	354	6.0	0.8049740791320801
SCIP_CMD	354	6.0	1.899040937423706
HiGHS_CMD	354	6.0	5.464057207107544
CPLEX_PY	355	7.0	0.5627508163452148
GUROBI	355	7.0	0.5993618965148926
SCIP_CMD	355	7.0	1.6791408061981201
HiGHS_CMD	355	7.0	6.492708921432495
CPLEX_PY	356	7.0	0.6921308040618896
GUROBI	356	7.0	0.6803781986236572
SCIP_CMD	356	7.0	4.495787143707275
HiGHS_CMD	356	7.0	4.728078842163086
CPLEX_PY	357	6.0	0.9609577655792236
GUROBI	357	6.0	0.8744668960571289
SCIP_CMD	357	6.0	1.6196248531341553
HiGHS_CMD	357	6.0	5.129105806350708
CPLEX_PY	359	6.0	0.9257609844207764
GUROBI	359	6.0	1.0184249877929688
SCIP_CMD	359	6.0	5.132323980331421
HiGHS_CMD	359	6.0	6.778819799423218
CPLEX_PY	360	7.0	0.6596920490264893
GUROBI	360	7.0	0.6143600940704346
SCIP_CMD	360	7.0	5.424628973007202
HiGHS_CMD	360	7.0	6.1861279010772705
CPLEX_PY	361	5.999999999	0.8548269271850586
GUROBI	361	6.0	1.0551280975341797
SCIP_CMD	361	6.0	4.2205939292907715
HiGHS_CMD	361	6.0	7.994235038757324
CPLEX_PY	362	6.0	0.5872766971588135
GUROBI	362	6.0	0.6344399452209473
SCIP_CMD	362	6.0	2.4328670501708984
HiGHS_CMD	362	6.0	2.3624987602233887
CPLEX_PY	363	7.0	0.6526868343353271
GUROBI	363	7.0	0.9158258438110352
SCIP_CMD	363	7.0	3.432997941970825
HiGHS_CMD	363	7.0	4.817511081695557
CPLEX_PY	364	6.0	0.7860550880432129
GUROBI	364	6.0	1.0413110256195068
SCIP_CMD	364	6.0	3.6637680530548096
HiGHS_CMD	364	6.0	4.8807008266448975
CPLEX_PY	365	7.0	0.7390902042388916
GUROBI	365	7.0	0.5821177959442139
SCIP_CMD	365	7.0	3.1337618827819824
HiGHS_CMD	365	7.0	4.894824981689453
CPLEX_PY	366	8.0	0.5837059020996094
GUROBI	366	8.0	0.42248988151550293
SCIP_CMD	366	8.0	1.2688162326812744
HiGHS_CMD	366	8.0	5.828417778015137
CPLEX_PY	367	7.0	0.7665741443634033
GUROBI	367	7.0	0.5728750228881836
SCIP_CMD	367	7.0	2.3160688877105713
HiGHS_CMD	367	7.0	5.199161767959595
CPLEX_PY	368	6.0	0.6464381217956543
GUROBI	368	6.0	0.54746413230896
SCIP_CMD	368	6.0	1.515549898147583
HiGHS_CMD	368	6.0	5.78910493850708
CPLEX_PY	369	6.0	0.7274088859558105
GUROBI	369	6.0	0.8571007251739502
SCIP_CMD	369	6.0	2.5472559928894043
HiGHS_CMD	369	6.0	5.80658221244812
CPLEX_PY	370	6.0	0.6960000991821289
GUROBI	370	6.0	0.6727809906005859
SCIP_CMD	370	6.0	2.525085926055908
HiGHS_CMD	370	6.0	5.710395097732544
CPLEX_PY	371	6.0	0.799933910369873
GUROBI	371	6.0	0.5871801376342773
SCIP_CMD	371	6.0	3.4796152114868164
HiGHS_CMD	371	6.0	7.079792022705078
CPLEX_PY	372	6.999999999999999	0.5492680072784424
GUROBI	372	6.99999999504686	1.094688892364502
SCIP_CMD	372	7.0	1.0066349506378174
HiGHS_CMD	372	7.0	5.642612934112549
CPLEX_PY	374	8.0	0.5653738975524902
GUROBI	374	8.0	0.6404032707214355
SCIP_CMD	374	8.0	5.547999858856201
HiGHS_CMD	374	8.0	5.238976716995239
CPLEX_PY	375	6.0	0.7886619567871094
GUROBI	375	6.0	0.8816497325897217
SCIP_CMD	375	6.0	2.6786439418792725
HiGHS_CMD	375	6.0	5.897435903549194
CPLEX_PY	376	7.0	0.6632468700408936
GUROBI	376	7.0	0.792701005935669
SCIP_CMD	376	7.0	5.657897233963013
HiGHS_CMD	376	7.0	5.235137939453125
CPLEX_PY	377	6.0	0.890578031539917
GUROBI	377	6.0	0.9134960174560547
SCIP_CMD	377	6.0	5.587480068206787
HiGHS_CMD	377	6.0	5.5427210330963135
CPLEX_PY	378	6.0	0.7874870300292969
GUROBI	378	6.0	0.76324462890625
SCIP_CMD	378	6.0	4.8518640995025635
HiGHS_CMD	378	6.0	6.3634490966796875
CPLEX_PY	379	6.0	0.9209980964660645
GUROBI	379	6.0	0.6532349586486816
SCIP_CMD	379	6.0	6.756933927536011
HiGHS_CMD	379	6.0	4.640900135040283
CPLEX_PY	380	6.0	0.7024319171905518
GUROBI	380	6.0	0.568120002746582
SCIP_CMD	380	6.0	2.3466732501983643
HiGHS_CMD	380	6.0	2.681079149246216
CPLEX_PY	381	6.0	0.6918060779571533
GUROBI	381	6.0	0.6423389911651611
SCIP_CMD	381	6.0	1.6028223037719727
HiGHS_CMD	381	6.0	4.0201897621154785
CPLEX_PY	382	6.0	0.6226470470428467
GUROBI	382	6.0	0.769442081451416
SCIP_CMD	382	6.0	4.657588958740234
HiGHS_CMD	382	6.0	6.520348310470581
CPLEX_PY	383	6.0	0.8290560245513916
GUROBI	383	6.0	0.6408870220184326
SCIP_CMD	383	6.0	2.827099084854126
HiGHS_CMD	383	6.0	4.3914899826049805
CPLEX_PY	384	6.0	0.7902100086212158
GUROBI	384	6.0	0.5439822673797607
SCIP_CMD	384	6.0	2.9062740802764893
HiGHS_CMD	384	6.0	3.79790997505188
CPLEX_PY	385	6.0	0.8678147792816162
GUROBI	385	6.0	0.8718428611755371
SCIP_CMD	385	6.0	2.547111988067627
HiGHS_CMD	385	6.0	3.821276903152466
CPLEX_PY	386	6.0	0.9659810066223145
GUROBI	386	6.0	0.7452709674835205
SCIP_CMD	386	6.0	2.896848201751709
HiGHS_CMD	386	6.0	5.738754987716675
CPLEX_PY	387	7.0	0.5712718963623047
GUROBI	387	7.0	0.4519937038421631
SCIP_CMD	387	7.0	2.7723772525787354
HiGHS_CMD	387	7.0	5.361758232116699
CPLEX_PY	388	6.0	0.8630309104919434
GUROBI	388	6.0	0.6772868633270264
SCIP_CMD	388	6.0	4.006752967834473
HiGHS_CMD	388	6.0	5.536210775375366
CPLEX_PY	389	7.0	0.5543041229248047
GUROBI	389	7.0	0.9972100257873535
SCIP_CMD	389	7.0	2.4027299880981445
HiGHS_CMD	389	7.0	5.4970948696136475
CPLEX_PY	390	7.0	0.5692849159240723
GUROBI	390	7.0	0.7108139991760254
SCIP_CMD	390	7.0	2.977046012878418
HiGHS_CMD	390	7.0	4.750193119049072
CPLEX_PY	391	7.0	0.6058750152587891
GUROBI	391	7.0	0.701261043548584
SCIP_CMD	391	7.0	2.0338711738586426
HiGHS_CMD	391	7.0	5.151044845581055
CPLEX_PY	392	6.0	0.7352039813995361
GUROBI	392	6.0	1.70951509475708
SCIP_CMD	392	6.0	5.1236231327056885
HiGHS_CMD	392	6.0	5.938858985900879
CPLEX_PY	393	6.0	0.8392908573150635
GUROBI	393	6.0	0.507127046585083
SCIP_CMD	393	6.0	1.1241791248321533
HiGHS_CMD	393	6.0	4.779170989990234
CPLEX_PY	394	6.0	0.6444950103759766
GUROBI	394	6.0	0.7694981098175049
SCIP_CMD	394	6.0	2.030078887939453
HiGHS_CMD	394	6.0	5.267618179321289
CPLEX_PY	395	6.0	0.7917749881744385
GUROBI	395	6.0	0.8187718391418457
SCIP_CMD	395	6.0	2.4125189781188965
HiGHS_CMD	395	6.0	5.421280860900879
CPLEX_PY	396	6.0	0.6273868083953857
GUROBI	396	6.0	0.6224162578582764
SCIP_CMD	396	6.0	6.153446197509766
HiGHS_CMD	396	6.0	4.514415740966797
CPLEX_PY	397	7.0	0.6225399971008301
GUROBI	397	7.0	0.8254342079162598
SCIP_CMD	397	7.0	7.169615268707275
HiGHS_CMD	397	7.0	5.61974024772644
CPLEX_PY	398	7.0	0.6767210960388184
GUROBI	398	7.0	0.9058778285980225
SCIP_CMD	398	7.0	7.731610059738159
HiGHS_CMD	398	7.0	7.701380968093872
CPLEX_PY	399	7.0	0.7949008941650391
GUROBI	399	7.0	1.294370174407959
SCIP_CMD	399	7.0	5.452651023864746
HiGHS_CMD	399	7.0	5.9300007820129395
CPLEX_PY	400	7.0	0.45017194747924805
GUROBI	400	7.0	0.5749928951263428
SCIP_CMD	400	7.0	5.470722913742065
HiGHS_CMD	400	7.0	4.318876266479492
CPLEX_PY	401	7.0	0.7853899002075195
GUROBI	401	7.0	0.648015022277832
SCIP_CMD	401	7.0	1.4549360275268555
HiGHS_CMD	401	7.0	4.597594976425171
CPLEX_PY	402	6.0	0.8540849685668945
GUROBI	402	6.0	0.8864061832427979
SCIP_CMD	402	6.0	2.8744192123413086
HiGHS_CMD	402	6.0	3.2232441902160645
CPLEX_PY	403	6.0	1.0479748249053955
GUROBI	403	6.0	0.8452720642089844
SCIP_CMD	403	6.0	4.479816913604736
HiGHS_CMD	403	6.0	6.466385841369629
CPLEX_PY	404	6.0	0.5611209869384766
GUROBI	404	6.0	0.5195918083190918
SCIP_CMD	404	6.0	1.6737000942230225
HiGHS_CMD	404	6.0	5.432374000549316
CPLEX_PY	405	5.999999999999998	1.0166468620300293
GUROBI	405	6.0	0.8196969032287598
SCIP_CMD	405	6.0	1.4007329940795898
HiGHS_CMD	405	6.0	4.88857889175415
CPLEX_PY	406	7.0	0.8500127792358398
GUROBI	406	7.0	0.9203567504882812
SCIP_CMD	406	7.0	4.525662899017334
HiGHS_CMD	406	7.0	5.182828187942505
CPLEX_PY	407	7.0	0.6098451614379883
GUROBI	407	7.0	0.6253032684326172
SCIP_CMD	407	7.0	2.3594791889190674
HiGHS_CMD	407	7.0	3.346168279647827
CPLEX_PY	408	4.999999999	0.8413467407226562
GUROBI	408	5.0	0.7648508548736572
SCIP_CMD	408	5.0	5.2478461265563965
HiGHS_CMD	408	5.0	6.1285400390625
CPLEX_PY	409	6.0	0.944091796875
GUROBI	409	6.0	0.8510959148406982
SCIP_CMD	409	6.0	3.164189100265503
HiGHS_CMD	409	6.0	4.860466957092285
CPLEX_PY	410	6.0	0.7225096225738525
GUROBI	410	6.0	0.7492632865905762
SCIP_CMD	410	6.0	1.8069849014282227
HiGHS_CMD	410	6.0	1.994825839996338
CPLEX_PY	411	6.999999999999999	0.6315960884094238
GUROBI	411	7.0	0.6315712928771973
SCIP_CMD	411	7.0	1.8788800239562988
HiGHS_CMD	411	7.0	5.838432788848877
CPLEX_PY	412	5.999999999999998	0.6725361347198486
GUROBI	412	6.0	0.5198228359222412
SCIP_CMD	412	6.0	3.023473024368286
HiGHS_CMD	412	6.0	4.540653944015503
CPLEX_PY	413	6.0	0.7704010009765625
GUROBI	413	6.0	1.110407829284668
SCIP_CMD	413	6.0	8.452100038528442
HiGHS_CMD	413	6.0	6.782927751541138
CPLEX_PY	414	6.0	0.7375590801239014
GUROBI	414	6.0	0.6049141883850098
SCIP_CMD	414	6.0	3.357367992401123
HiGHS_CMD	414	6.0	5.215213060379028
CPLEX_PY	415	7.0	0.5916681289672852
GUROBI	415	7.0	1.4700946807861328
SCIP_CMD	415	7.0	5.246070146560669
HiGHS_CMD	415	7.0	6.454246759414673
CPLEX_PY	416	5.999999999999999	0.6851472854614258
GUROBI	416	6.0	1.0010781288146973
SCIP_CMD	416	6.0	4.184386730194092
HiGHS_CMD	416	6.0	5.162523984909058
CPLEX_PY	417	6.0	0.9004871845245361
GUROBI	417	6.0	0.6557741165161133
SCIP_CMD	417	6.0	2.1266930103302
HiGHS_CMD	417	6.0	5.4528326988220215
CPLEX_PY	418	7.0	0.4136388301849365
GUROBI	418	7.0	0.4918069839477539
SCIP_CMD	418	7.0	1.7165181636810303
HiGHS_CMD	418	7.0	4.540766000747681
CPLEX_PY	419	7.0	0.6914198398590088
GUROBI	419	7.0	0.5876908302307129
SCIP_CMD	419	7.0	2.576511859893799
HiGHS_CMD	419	7.0	4.647118091583252
CPLEX_PY	420	6.0	0.8291079998016357
GUROBI	420	6.0	0.6756172180175781
SCIP_CMD	420	6.0	6.0059709548950195
HiGHS_CMD	420	5.9999999999996	8.265778303146362
CPLEX_PY	421	6.0	0.8076779842376709
GUROBI	421	6.0	0.8235208988189697
SCIP_CMD	421	6.0	1.8413119316101074
HiGHS_CMD	421	6.0	6.765825033187866
CPLEX_PY	422	6.0	0.8112583160400391
GUROBI	422	6.0	0.6647601127624512
SCIP_CMD	422	6.0	1.840317964553833
HiGHS_CMD	422	6.0	2.420037269592285
CPLEX_PY	423	7.0	0.8466088771820068
GUROBI	423	7.0	0.737407922744751
SCIP_CMD	423	7.0	8.241201877593994
HiGHS_CMD	423	7.0	2.9637200832366943
CPLEX_PY	424	6.999999999999999	0.48951292037963867
GUROBI	424	7.0	0.7009890079498291
SCIP_CMD	424	7.0	1.8551719188690186
HiGHS_CMD	424	7.0	6.475599765777588
CPLEX_PY	425	7.0	0.840886116027832
GUROBI	425	7.0	0.5024328231811523
SCIP_CMD	425	7.0	11.411433935165405
HiGHS_CMD	425	7.0	2.0892958641052246
CPLEX_PY	426	6.0	0.7829771041870117
GUROBI	426	6.0	0.8452799320220947
SCIP_CMD	426	6.0	4.890987157821655
HiGHS_CMD	426	6.0	4.772389888763428
CPLEX_PY	427	8.0	0.571969747543335
GUROBI	427	8.0	0.5186350345611572
SCIP_CMD	427	8.0	2.0363199710845947
HiGHS_CMD	427	8.0	3.174639940261841
CPLEX_PY	428	7.0	0.5219488143920898
GUROBI	428	7.0	0.8705959320068359
SCIP_CMD	428	7.0	3.413116931915283
HiGHS_CMD	428	7.0	4.469177961349487
CPLEX_PY	429	6.0	0.5363640785217285
GUROBI	429	6.0	0.5769109725952148
SCIP_CMD	429	6.0	1.4206068515777588
HiGHS_CMD	429	6.0	4.585574150085449
CPLEX_PY	430	7.0	0.5859980583190918
GUROBI	430	7.0	0.697782039642334
SCIP_CMD	430	7.0	2.5910940170288086
HiGHS_CMD	430	7.0	5.1560540199279785
CPLEX_PY	431	7.0	0.8649749755859375
GUROBI	431	7.0	0.5916309356689453
SCIP_CMD	431	7.0	2.333184003829956
HiGHS_CMD	431	7.0	5.998633861541748
CPLEX_PY	432	6.0	0.922025203704834
GUROBI	432	6.0	0.4663119316101074
SCIP_CMD	432	6.0	4.702890157699585
HiGHS_CMD	432	6.0	5.284297943115234
CPLEX_PY	433	7.0	0.7770791053771973
GUROBI	433	7.0	0.43312883377075195
SCIP_CMD	433	7.0	7.135578155517578
HiGHS_CMD	433	6.9999992715818	6.039474010467529
CPLEX_PY	435	6.0	0.869826078414917
GUROBI	435	6.0	0.815521240234375
SCIP_CMD	435	6.0	1.5572538375854492
HiGHS_CMD	435	6.0	7.607357025146484
CPLEX_PY	436	7.0	0.6942079067230225
GUROBI	436	7.0	1.2866880893707275
SCIP_CMD	436	7.0	1.8028669357299805
HiGHS_CMD	436	7.0	5.385524034500122
CPLEX_PY	437	6.0	1.140120029449463
GUROBI	437	6.0	0.6312592029571533
SCIP_CMD	437	6.0	3.976349115371704
HiGHS_CMD	437	6.0	5.062943935394287
CPLEX_PY	438	6.999999999999999	0.6273636817932129
GUROBI	438	7.0	0.5498549938201904
SCIP_CMD	438	7.0	1.8506641387939453
HiGHS_CMD	438	7.0	6.913676023483276
CPLEX_PY	439	6.999999999999999	0.5776040554046631
GUROBI	439	7.0	0.6791322231292725
SCIP_CMD	439	7.0	2.545438766479492
HiGHS_CMD	439	7.0	4.602218866348267
CPLEX_PY	440	6.0	0.6851770877838135
GUROBI	440	6.0	1.0598640441894531
SCIP_CMD	440	6.0	1.8216509819030762
HiGHS_CMD	440	6.0	5.495224952697754
CPLEX_PY	441	6.0	0.9585459232330322
GUROBI	441	6.0	0.890336275100708
SCIP_CMD	441	6.0	3.1262412071228027
HiGHS_CMD	441	6.0	6.885648012161255
CPLEX_PY	442	6.999999999999999	0.5937638282775879
GUROBI	442	7.0	0.5061788558959961
SCIP_CMD	442	7.0	5.7508018016815186
HiGHS_CMD	442	7.0	3.7662289142608643
CPLEX_PY	443	7.0	0.5535359382629395
GUROBI	443	7.0	0.8570060729980469
SCIP_CMD	443	7.0	33.61804986000061
HiGHS_CMD	443	7.0	4.836587190628052
CPLEX_PY	444	8.0	0.47699403762817383
GUROBI	444	8.0	0.40987372398376465
SCIP_CMD	444	8.0	1.7377839088439941
HiGHS_CMD	444	8.0	4.809630870819092
CPLEX_PY	445	7.0	0.8632872104644775
GUROBI	445	7.0	0.7553269863128662
SCIP_CMD	445	7.0	3.7157680988311768
HiGHS_CMD	445	7.0	3.1867053508758545
CPLEX_PY	446	7.0	0.6521949768066406
GUROBI	446	7.0	0.8254668712615967
SCIP_CMD	446	7.0	1.4679999351501465
HiGHS_CMD	446	7.0	5.514287948608398
CPLEX_PY	447	6.0	0.606316089630127
GUROBI	447	6.0	0.6143438816070557
SCIP_CMD	447	6.0	1.607213020324707
HiGHS_CMD	447	6.0	0.8784992694854736
CPLEX_PY	448	6.0	0.754523754119873
GUROBI	448	6.0	1.1237192153930664
SCIP_CMD	448	6.0	3.4931371212005615
HiGHS_CMD	448	6.0	6.369431972503662
CPLEX_PY	449	6.0	0.8056089878082275
GUROBI	449	6.0	1.042741060256958
SCIP_CMD	449	6.0	6.27689790725708
HiGHS_CMD	449	6.0	6.912939071655273
CPLEX_PY	450	7.0	0.6039161682128906
GUROBI	450	7.0	0.504246711730957
SCIP_CMD	450	7.0	2.970968723297119
HiGHS_CMD	450	7.0	6.736804008483887
CPLEX_PY	451	6.0	1.0941109657287598
GUROBI	451	6.0	0.7598731517791748
SCIP_CMD	451	6.0	4.109170913696289
HiGHS_CMD	451	6.0	6.894279956817627
CPLEX_PY	452	7.0	0.787135124206543
GUROBI	452	7.0	0.5254509449005127
SCIP_CMD	452	7.0	5.77272891998291
HiGHS_CMD	452	7.0	4.3740479946136475
CPLEX_PY	453	7.0	0.7718961238861084
GUROBI	453	7.0	1.1216320991516113
SCIP_CMD	453	7.0	4.897231101989746
HiGHS_CMD	453	7.0	11.613807916641235
CPLEX_PY	454	7.999999999999999	0.5860199928283691
GUROBI	454	8.0	0.6181128025054932
SCIP_CMD	454	8.0	2.2280592918395996
HiGHS_CMD	454	8.0	6.676513910293579
CPLEX_PY	455	6.0	0.8843610286712646
GUROBI	455	6.0	0.78289794921875
SCIP_CMD	455	6.0	1.2721400260925293
HiGHS_CMD	455	6.0	5.720824956893921
CPLEX_PY	456	7.0	0.7277092933654785
GUROBI	456	7.0	1.4972269535064697
SCIP_CMD	456	7.0	9.971956968307495
HiGHS_CMD	456	7.0	6.425699949264526
CPLEX_PY	457	5.0	0.7623488903045654
GUROBI	457	5.0	0.6632339954376221
SCIP_CMD	457	5.0	4.4978742599487305
HiGHS_CMD	457	5.0	7.28542685508728
CPLEX_PY	458	7.0	0.7254831790924072
GUROBI	458	7.0	0.829974889755249
SCIP_CMD	458	7.0	2.905836820602417
HiGHS_CMD	458	7.0	5.986695766448975
CPLEX_PY	459	5.999999999999999	0.5320119857788086
GUROBI	459	6.0	0.5455141067504883
SCIP_CMD	459	6.0	2.0411667823791504
HiGHS_CMD	459	6.0	3.8520679473876953
CPLEX_PY	460	5.999999999999999	0.6416027545928955
GUROBI	460	6.0	1.1148931980133057
SCIP_CMD	460	6.0	2.39316987991333
HiGHS_CMD	460	6.0	8.09344220161438
CPLEX_PY	461	6.0	0.9710972309112549
GUROBI	461	6.0	1.1637399196624756
SCIP_CMD	461	6.0	1.802386999130249
HiGHS_CMD	461	6.0	6.228283882141113
CPLEX_PY	462	6.0	0.8406779766082764
GUROBI	462	6.0	1.0928661823272705
SCIP_CMD	462	6.0	1.6505050659179688
HiGHS_CMD	462	6.0	6.346205949783325
CPLEX_PY	463	6.0	1.0608279705047607
GUROBI	463	6.0	1.273806095123291
SCIP_CMD	463	6.0	3.950132369995117
