interface,size,rep,time,value,rel
GUROBI,13,6,0.35889101028442383,52.902044959440396,0.027607000791109525
SCIP_CMD,13,6,2.0226190090179443,52.9020449595644,0.15558607761676496
HiGHS_CMD,13,6,1.4821488857269287,52.9020449594524,0.11401145274822529
GLPK_CMD,13,6,1.2474608421325684,52.902,0.09595852631788987
COIN_CMD,13,6,9.640113353729248,52.902045,0.741547181056096
CPLEX_PY,13,7,65.39487314224243,52.9020449594404,5.0303748570955715
GUROBI,13,7,0.3766200542449951,52.9020449594404,0.028970773403461162
SCIP_CMD,13,7,2.5720937252044678,52.9020449595644,0.19785336347726676
HiGHS_CMD,13,7,1.9796233177185059,52.9020449594525,0.15227871674757737
GLPK_CMD,13,7,1.46073317527771,52.902,0.1123640904059777
COIN_CMD,13,7,4.8286237716674805,52.902045,0.3714325978205754
CPLEX_PY,13,8,153.02036309242249,52.90204495944039,11.770797160955576
GUROBI,13,8,0.4154539108276367,52.9020449594404,0.03195799314058744
SCIP_CMD,13,8,2.710766077041626,52.9020449595644,0.20852046746474046
HiGHS_CMD,13,8,1.8485901355743408,52.9020449594524,0.1421992411980262
GLPK_CMD,13,8,1.7113008499145508,52.902,0.1316385269165039
COIN_CMD,13,8,18.93425726890564,52.902045,1.456481328377357
CPLEX_PY,13,9,145.1219460964203,52.902044959440396,11.163226622801561
GUROBI,13,9,0.3619251251220703,52.90204495944041,0.027840394240159255
SCIP_CMD,13,9,1.8176970481872559,52.9020449595644,0.13982284986055815
HiGHS_CMD,13,9,1.2967050075531006,52.9020449594525,0.0997465390425462
GLPK_CMD,13,9,1.5793836116790771,52.902,0.1214910470522367
COIN_CMD,13,9,17.16020703315735,52.902045,1.3200159256274884
CPLEX_PY,14,0,177.9564130306244,52.22374249582795,12.711172359330314
GUROBI,14,0,0.5231468677520752,52.22374249582799,0.037367633410862515
SCIP_CMD,14,0,2.157012939453125,52.2237424957748,0.15407235281808035
HiGHS_CMD,14,0,1.4901630878448486,52.2237424958159,0.10644022056034633
GLPK_CMD,14,0,2.959990978240967,52.2237,0.21142792701721191
COIN_CMD,14,0,6.161064147949219,52.223742,0.4400760105678013
CPLEX_PY,14,1,112.75120210647583,52.9020449594404,8.053657293319702
GUROBI,14,1,0.3842768669128418,52.9020449594404,0.027448347636631558
SCIP_CMD,14,1,2.5757009983062744,52.9020449595644,0.18397864273616246
HiGHS_CMD,14,1,1.8992173671722412,52.9020449594524,0.1356583833694458
GLPK_CMD,14,1,1.7061359882354736,52.902,0.12186685630253383
COIN_CMD,14,1,13.498652935028076,52.902045,0.9641894953591483
CPLEX_PY,14,2,105.78690695762634,52.90204495944039,7.556207639830453
GUROBI,14,2,0.42075490951538086,52.9020449594404,0.03005392210824149
SCIP_CMD,14,2,2.565211057662964,52.9020449595644,0.18322936126164027
HiGHS_CMD,14,2,2.228013038635254,52.9020449594524,0.1591437884739467
GLPK_CMD,14,2,1.7297401428222656,52.902,0.12355286734444755
COIN_CMD,14,2,13.190188646316528,52.902045,0.942156331879752
CPLEX_PY,14,3,191.10188484191895,52.9020449594404,13.650134631565638
GUROBI,14,3,0.41588807106018066,52.9020449594404,0.029706290790012906
SCIP_CMD,14,3,3.055288076400757,52.9020449595643,0.21823486260005406
HiGHS_CMD,14,3,1.7323541641235352,52.9020449594525,0.12373958315168108
GLPK_CMD,14,3,2.005470037460327,52.902,0.1432478598185948
COIN_CMD,14,3,7.897063970565796,52.902045,0.5640759978975568
CPLEX_PY,14,4,121.3583881855011,52.9020449594404,8.668456298964363
GUROBI,14,4,0.3949458599090576,52.902044959440396,0.02821041856493269
SCIP_CMD,14,4,2.2752649784088135,52.9020449595644,0.16251892702920095
HiGHS_CMD,14,4,1.7632560729980469,52.9020449594524,0.12594686235700334
GLPK_CMD,14,4,1.7782557010650635,52.902,0.12701826436179026
COIN_CMD,14,4,5.264153957366943,52.902045,0.3760109969547817
CPLEX_PY,14,5,170.9225790500641,52.9020449594404,12.208755646433149
GUROBI,14,5,0.41408300399780273,52.90204495944039,0.02957735742841448
SCIP_CMD,14,5,2.6410818099975586,52.9020449595644,0.18864870071411133
HiGHS_CMD,14,5,2.2087831497192383,52.9020449594524,0.15777022497994558
GLPK_CMD,14,5,1.8352220058441162,52.902,0.13108728613172257
CPLEX_PY,14,6,175.49639987945557,52.9020449594404,12.535457134246826
GUROBI,14,6,0.42502403259277344,52.902044959440396,0.030358859470912387
SCIP_CMD,14,6,2.4890449047088623,52.9020449595644,0.17778892176491873
HiGHS_CMD,14,6,2.300797939300537,52.9020449594524,0.16434270995003836
GLPK_CMD,14,6,2.269073009490967,52.902,0.16207664353506906
COIN_CMD,14,6,11.42377495765686,52.902045,0.8159839255469186
CPLEX_PY,14,7,177.81586408615112,52.9020449594404,12.701133149010795
GUROBI,14,7,0.40572285652160645,52.902044959440396,0.028980204037257602
SCIP_CMD,14,7,2.124068260192871,52.9020449595644,0.15171916144234793
HiGHS_CMD,14,7,1.5824840068817139,52.9020449594524,0.11303457192012242
GLPK_CMD,14,7,1.9093871116638184,52.902,0.13638479369027273
COIN_CMD,14,7,15.021952867507935,52.902045,1.072996633393424
CPLEX_PY,14,8,188.21561908721924,52.9020449594404,13.443972791944232
GUROBI,14,8,0.4460108280181885,52.9020449594404,0.03185791628701346
SCIP_CMD,14,8,2.17266583442688,52.9020449595644,0.15519041674477713
HiGHS_CMD,14,8,1.6366639137268066,52.9020449594524,0.11690456526620048
GLPK_CMD,14,8,1.6832871437072754,52.902,0.1202347959790911
COIN_CMD,14,8,10.71290922164917,52.902045,0.7652078015463692
CPLEX_PY,14,9,79.3870050907135,52.9020449594404,5.670500363622393
GUROBI,14,9,0.3953857421875,52.902044959440396,0.028241838727678572
SCIP_CMD,14,9,2.621209144592285,52.9020449595644,0.18722922461373465
HiGHS_CMD,14,9,2.2980620861053467,52.9020449594525,0.16414729186466762
GLPK_CMD,14,9,1.8079490661621094,52.902,0.12913921901157924
COIN_CMD,14,9,11.743817806243896,52.902045,0.8388441290174212
CPLEX_PY,15,0,83.19505000114441,52.9020449594404,5.5463366667429606
GUROBI,15,0,0.47362828254699707,52.9020449594404,0.031575218836466475
SCIP_CMD,15,0,3.0039007663726807,52.9020449595644,0.20026005109151204
HiGHS_CMD,15,0,2.636708974838257,52.9020449594524,0.17578059832255047
GLPK_CMD,15,0,2.1484107971191406,52.902,0.14322738647460936
COIN_CMD,15,0,9.650598287582397,52.902045,0.6433732191721598
CPLEX_PY,15,1,79.66136980056763,52.9020449594404,5.310757986704508
GUROBI,15,1,0.4463181495666504,52.9020449594404,0.02975454330444336
SCIP_CMD,15,1,2.90647029876709,52.9020449595644,0.19376468658447266
HiGHS_CMD,15,1,2.4020836353302,52.9020449594524,0.16013890902201336
GLPK_CMD,15,1,2.1969573497772217,52.902,0.14646382331848146
CPLEX_PY,15,2,98.41253399848938,52.90204495944039,6.560835599899292
GUROBI,15,2,0.39455270767211914,52.902044959440396,0.026303513844807943
SCIP_CMD,15,2,2.506427764892578,52.9020449595644,0.16709518432617188
HiGHS_CMD,15,2,1.6693339347839355,52.9020449594524,0.1112889289855957
GLPK_CMD,15,2,1.948889970779419,52.902,0.12992599805196126
COIN_CMD,15,2,6.224205017089844,52.902045,0.4149470011393229
CPLEX_PY,15,3,56.434571981430054,52.9020449594404,3.7623047987620035
GUROBI,15,3,0.4999370574951172,52.902044959440396,0.033329137166341144
SCIP_CMD,15,3,3.51370906829834,52.9020449595644,0.23424727121988934
HiGHS_CMD,15,3,2.4993107318878174,52.9020449594524,0.16662071545918783
GLPK_CMD,15,3,2.3688650131225586,52.902,0.15792433420817056
COIN_CMD,15,3,29.55523705482483,52.902045,1.970349136988322
CPLEX_PY,15,4,142.8771436214447,52.9020449594404,9.525142908096313
GUROBI,15,4,0.39469075202941895,52.902044959439124,0.026312716801961265
SCIP_CMD,15,4,2.1699671745300293,52.9020449595644,0.14466447830200196
HiGHS_CMD,15,4,2.5960049629211426,52.9020449594524,0.17306699752807617
GLPK_CMD,15,4,1.8690850734710693,52.902,0.12460567156473795
CPLEX_PY,15,5,40.42003273963928,52.9020449594404,2.6946688493092856
GUROBI,15,5,0.4078788757324219,52.9020449594404,0.027191925048828124
SCIP_CMD,15,5,2.1200850009918213,52.9020449595644,0.1413390000661214
HiGHS_CMD,15,5,1.7778222560882568,52.9020449594524,0.11852148373921713
GLPK_CMD,15,5,1.8199470043182373,52.902,0.12132980028788248
COIN_CMD,15,5,15.706961154937744,52.902045,1.0471307436625164
CPLEX_PY,15,6,189.6345920562744,52.9020449594404,12.642306137084962
GUROBI,15,6,0.4350879192352295,52.902044959440396,0.02900586128234863
SCIP_CMD,15,6,2.655773878097534,52.9020449595644,0.17705159187316893
HiGHS_CMD,15,6,2.0473721027374268,52.9020449594524,0.13649147351582844
GLPK_CMD,15,6,1.9151990413665771,52.902,0.12767993609110515
CPLEX_PY,15,7,133.93381810188293,52.9020449594404,8.928921206792195
GUROBI,15,7,0.420269250869751,52.902044959440396,0.0280179500579834
SCIP_CMD,15,7,2.7836720943450928,52.9020449595644,0.18557813962300618
HiGHS_CMD,15,7,2.2726268768310547,52.9020449594525,0.15150845845540364
GLPK_CMD,15,7,2.113049030303955,52.902,0.14086993535359701
COIN_CMD,15,7,17.122701168060303,52.902045,1.1415134112040202
CPLEX_PY,15,8,85.98864412307739,52.9020449594404,5.7325762748718265
GUROBI,15,8,0.430264949798584,52.9020449594404,0.028684329986572266
SCIP_CMD,15,8,2.529323101043701,52.9020449595645,0.16862154006958008
HiGHS_CMD,15,8,2.248424768447876,52.9020449594525,0.14989498456319172
GLPK_CMD,15,8,1.7431061267852783,52.902,0.11620707511901855
COIN_CMD,15,8,12.1460120677948,52.902045,0.8097341378529866
CPLEX_PY,15,9,99.8728129863739,52.9020449594404,6.658187532424927
GUROBI,15,9,0.4160041809082031,52.90204495944039,0.027733612060546874
SCIP_CMD,15,9,2.369093894958496,52.9020449595644,0.15793959299723306
HiGHS_CMD,15,9,1.8539037704467773,52.9020449594524,0.12359358469645182
GLPK_CMD,15,9,1.6211671829223633,52.902,0.10807781219482422
COIN_CMD,15,9,32.21552801132202,52.902045,2.147701867421468
CPLEX_PY,16,0,158.0631148815155,52.902044959440396,9.878944680094719
GUROBI,16,0,0.46094393730163574,52.902044959440396,0.028808996081352234
SCIP_CMD,16,0,2.944427013397217,52.9020449595644,0.18402668833732605
HiGHS_CMD,16,0,2.0596580505371094,52.9020449594524,0.12872862815856934
GLPK_CMD,16,0,2.4161369800567627,52.902,0.15100856125354767
COIN_CMD,16,0,11.221538066864014,52.902045,0.7013461291790009
CPLEX_PY,16,1,85.96110582351685,52.9020449594404,5.372569113969803
GUROBI,16,1,0.4120180606842041,52.902044959440396,0.025751128792762756
SCIP_CMD,16,1,2.3660290241241455,52.9020449595644,0.1478768140077591
HiGHS_CMD,16,1,2.41294002532959,52.9020449594524,0.15080875158309937
GLPK_CMD,16,1,1.7579326629638672,52.902,0.1098707914352417
COIN_CMD,16,1,88.27692008018494,52.902045,5.5173075050115585
CPLEX_PY,16,2,157.4864227771759,52.9020449594404,9.842901423573494
GUROBI,16,2,0.4321327209472656,52.9020449594404,0.0270082950592041
SCIP_CMD,16,2,3.0027360916137695,52.9020449595644,0.1876710057258606
HiGHS_CMD,16,2,2.8431689739227295,52.9020449594524,0.1776980608701706
GLPK_CMD,16,2,1.534073829650879,52.902,0.09587961435317993
COIN_CMD,16,2,12.441758871078491,52.902045,0.7776099294424057
CPLEX_PY,16,3,126.79760813713074,52.9020449594404,7.924850508570671
GUROBI,16,3,0.48697400093078613,52.9020449594404,0.030435875058174133
SCIP_CMD,16,3,3.5642948150634766,52.9020449595644,0.22276842594146729
HiGHS_CMD,16,3,2.843832015991211,52.9020449594524,0.17773950099945068
GLPK_CMD,16,3,1.847121000289917,52.902,0.11544506251811981
COIN_CMD,16,3,19.705547094345093,52.902045,1.2315966933965683
CPLEX_PY,16,4,60.20296382904053,52.902044959440396,3.762685239315033
GUROBI,16,4,0.5008199214935303,52.902044959440396,0.03130124509334564
SCIP_CMD,16,4,2.8921310901641846,52.9020449595644,0.18075819313526154
HiGHS_CMD,16,4,3.057852268218994,52.9020449594524,0.19111576676368713
GLPK_CMD,16,4,1.857619047164917,52.902,0.11610119044780731
COIN_CMD,16,4,12.77409315109253,52.902045,0.7983808219432831
CPLEX_PY,16,5,83.535001039505,52.902044959440396,5.220937564969063
GUROBI,16,5,0.4812507629394531,52.90204495944036,0.03007817268371582
SCIP_CMD,16,5,2.843480110168457,52.9020449595644,0.17771750688552856
HiGHS_CMD,16,5,2.4025962352752686,52.9020449594525,0.15016226470470428
GLPK_CMD,16,5,2.6510839462280273,52.902,0.1656927466392517
COIN_CMD,16,5,51.38769006729126,52.902045,3.2117306292057037
CPLEX_PY,16,6,15.142621040344238,52.902044959440396,0.9464138150215149
GUROBI,16,6,0.45864200592041016,52.902044959440396,0.028665125370025635
SCIP_CMD,16,6,2.941978693008423,52.9020449595644,0.18387366831302643
HiGHS_CMD,16,6,2.699028968811035,52.9020449594524,0.1686893105506897
GLPK_CMD,16,6,1.97938871383667,52.902,0.12371179461479187
CPLEX_PY,16,7,131.49790692329407,52.90204495944039,8.21861918270588
GUROBI,16,7,0.49558281898498535,52.9020449594404,0.030973926186561584
SCIP_CMD,16,7,3.0675599575042725,52.9020449595644,0.19172249734401703
HiGHS_CMD,16,7,2.9054043292999268,52.9020449594524,0.18158777058124542
GLPK_CMD,16,7,1.871976375579834,52.902,0.11699852347373962
CPLEX_PY,16,8,83.87895202636719,52.902044959440396,5.242434501647949
GUROBI,16,8,0.43285298347473145,52.9020449594404,0.027053311467170715
SCIP_CMD,16,8,2.9622700214385986,52.9020449595644,0.18514187633991241
HiGHS_CMD,16,8,2.5674288272857666,52.9020449594525,0.1604643017053604
GLPK_CMD,16,8,2.0088229179382324,52.902,0.12555143237113953
CPLEX_PY,16,9,141.05502915382385,52.90204495944039,8.81593932211399
GUROBI,16,9,0.42085814476013184,52.90204495944039,0.02630363404750824
SCIP_CMD,16,9,2.559807062149048,52.9020449595644,0.1599879413843155
HiGHS_CMD,16,9,2.36499285697937,52.9020449594524,0.14781205356121063
GLPK_CMD,16,9,2.377331018447876,52.902,0.14858318865299225
COIN_CMD,16,9,131.48327326774597,52.902045,8.217704579234123
CPLEX_PY,17,0,96.99212694168091,52.902044959440396,5.705419231863583
GUROBI,17,0,0.5454339981079102,52.9020449594404,0.032084352829877066
SCIP_CMD,17,0,3.1649179458618164,52.9020449595644,0.1861716438742245
HiGHS_CMD,17,0,2.5454890727996826,52.9020449594524,0.1497346513411578
GLPK_CMD,17,0,2.7914230823516846,52.902,0.16420135778539321
CPLEX_PY,17,1,55.04081678390503,52.902044959440396,3.23769510493559
GUROBI,17,1,0.46256184577941895,52.90204495944039,0.02720952033996582
SCIP_CMD,17,1,3.2933151721954346,52.9020449595644,0.19372442189384909
HiGHS_CMD,17,1,4.510203123092651,52.9020449594525,0.2653060660642736
GLPK_CMD,17,1,1.998546838760376,52.902,0.11756157875061035
CPLEX_PY,17,2,119.71451377868652,52.902044959440346,7.042030222275677
GUROBI,17,2,0.5253281593322754,52.902044959440396,0.030901656431310317
SCIP_CMD,17,2,3.5264971256256104,52.9020449595644,0.20744100738974178
HiGHS_CMD,17,2,2.9513978958129883,52.9020449594525,0.17361164093017578
GLPK_CMD,17,2,2.1086699962615967,52.902,0.1240394115447998
COIN_CMD,17,2,31.23331904411316,52.902045,1.8372540614184212
CPLEX_PY,17,3,128.06745195388794,52.9020449594404,7.5333795266992905
GUROBI,17,3,0.4729640483856201,52.902044959440396,0.027821414610918832
SCIP_CMD,17,3,2.3578498363494873,52.9020449595644,0.13869704919702866
HiGHS_CMD,17,3,2.7400012016296387,52.9020449594524,0.1611765412723317
GLPK_CMD,17,3,2.1532909870147705,52.902,0.1266641757067512
COIN_CMD,17,3,28.882930994033813,52.902045,1.6989959408255184
CPLEX_PY,17,4,128.44983887672424,52.9020449594404,7.555872875101426
GUROBI,17,4,0.49091482162475586,52.902044959440396,0.028877342448515052
SCIP_CMD,17,4,2.5152411460876465,52.9020449595644,0.14795536153456745
HiGHS_CMD,17,4,2.3999218940734863,52.9020449594524,0.1411718761219698
GLPK_CMD,17,4,1.9008491039276123,52.902,0.1118146531722125
COIN_CMD,17,4,9.862053871154785,52.902045,0.5801208159502815
CPLEX_PY,17,5,149.44470310211182,52.902044959440396,8.790864888359518
GUROBI,17,5,0.4665999412536621,52.9020449594404,0.027447055367862478
SCIP_CMD,17,5,2.430535078048706,52.9020449595644,0.1429726516499239
HiGHS_CMD,17,5,2.9167401790618896,52.9020449594524,0.17157295170952291
GLPK_CMD,17,5,2.2352540493011475,52.902,0.13148553231183222
CPLEX_PY,17,6,54.8555691242218,52.902044959440396,3.226798183777753
GUROBI,17,6,0.524472713470459,52.9020449594404,0.030851336086497587
SCIP_CMD,17,6,3.49623703956604,52.9020449595644,0.20566100232741413
HiGHS_CMD,17,6,3.704930067062378,52.9020449594524,0.21793706276837518
GLPK_CMD,17,6,2.0884668827056885,52.902,0.12285099310033462
CPLEX_PY,17,7,222.40902495384216,52.902044959440396,13.082883820814246
GUROBI,17,7,0.4848818778991699,52.902044959440396,0.028522463405833524
SCIP_CMD,17,7,3.0012319087982178,52.9020449595644,0.17654305345871868
HiGHS_CMD,17,7,2.260923147201538,52.9020449594524,0.1329954792471493
GLPK_CMD,17,7,2.374464988708496,52.902,0.13967441110049977
CPLEX_PY,17,8,114.03370594978333,52.90204495944041,6.707865055869608
GUROBI,17,8,0.4906580448150635,52.902044959440396,0.02886223793029785
SCIP_CMD,17,8,3.11228084564209,52.9020449595644,0.1830753438612994
HiGHS_CMD,17,8,2.0782859325408936,52.9020449594524,0.12225211367887609
GLPK_CMD,17,8,2.20404314994812,52.902,0.12964959705577178
COIN_CMD,17,8,15.399606943130493,52.902045,0.9058592319488525
CPLEX_PY,17,9,146.59116291999817,52.90204495944039,8.623009583529305
GUROBI,17,9,29.868463039398193,52.902044959440396,1.7569684140822466
SCIP_CMD,17,9,2.888590097427368,52.9020449595644,0.16991706455455108
HiGHS_CMD,17,9,3.3381550312042236,52.9020449594524,0.19636206065907197
GLPK_CMD,17,9,2.217797040939331,52.902,0.13045864946701946
CPLEX_PY,18,0,237.60597825050354,52.90204495944041,13.200332125027975
GUROBI,18,0,0.5277817249298096,52.9020449594404,0.029321206940544978
SCIP_CMD,18,0,2.990172863006592,52.9020449595644,0.16612071461147732
HiGHS_CMD,18,0,3.6336660385131836,52.9020449594524,0.20187033547295463
GLPK_CMD,18,0,2.164658784866333,52.902,0.12025882138146295
COIN_CMD,18,0,13.599198818206787,52.902045,0.7555110454559326
CPLEX_PY,18,1,115.77332997322083,52.9020449594404,6.431851665178935
GUROBI,18,1,0.5332961082458496,52.902044959440396,0.029627561569213867
SCIP_CMD,18,1,4.0344297885894775,52.9020449595644,0.22413498825497097
HiGHS_CMD,18,1,3.3536489009857178,52.9020449594524,0.18631382783253989
GLPK_CMD,18,1,2.7690203189849854,52.902,0.15383446216583252
COIN_CMD,18,1,28.164263010025024,52.902045,1.5646812783347235
CPLEX_PY,18,2,137.54521083831787,52.902044959440396,7.641400602128771
GUROBI,18,2,0.4876580238342285,52.90204495944042,0.02709211243523492
SCIP_CMD,18,2,3.2662131786346436,52.9020449595644,0.18145628770192465
HiGHS_CMD,18,2,3.282423734664917,52.9020449594524,0.18235687414805093
GLPK_CMD,18,2,2.346693992614746,52.902,0.13037188847859701
COIN_CMD,18,2,31.75928807258606,52.902045,1.7644048929214478
CPLEX_PY,18,3,81.62983894348145,52.90204495944039,4.534991052415636
GUROBI,18,3,0.5339899063110352,52.9020449594404,0.02966610590616862
SCIP_CMD,18,3,2.762410879135132,52.9020449595644,0.15346727106306288
HiGHS_CMD,18,3,2.8585469722747803,52.9020449594524,0.1588081651263767
GLPK_CMD,18,3,2.20043683052063,52.902,0.12224649058447944
CPLEX_PY,18,4,145.65010786056519,52.902044959440396,8.091672658920288
GUROBI,18,4,0.4513061046600342,52.9020449594404,0.025072561370001897
SCIP_CMD,18,4,3.1655242443084717,52.9020449595644,0.17586245801713732
HiGHS_CMD,18,4,2.858186960220337,52.9020449594524,0.1587881644566854
GLPK_CMD,18,4,2.5683939456939697,52.902,0.14268855253855386
COIN_CMD,18,4,15.954687118530273,52.902045,0.8863715065850152
CPLEX_PY,18,5,174.3223958015442,52.902044959440396,9.684577544530233
GUROBI,18,5,0.5406808853149414,52.9020449594404,0.03003782696194119
SCIP_CMD,18,5,3.1040029525756836,52.9020449595644,0.17244460847642687
HiGHS_CMD,18,5,3.033972978591919,52.9020449594524,0.16855405436621773
GLPK_CMD,18,5,2.6379330158233643,52.902,0.14655183421240914
COIN_CMD,18,5,19.996254205703735,52.902045,1.1109030114279852
CPLEX_PY,18,6,110.89737105369568,52.9020449594404,6.160965058538649
GUROBI,18,6,0.5125250816345215,52.9020449594404,0.028473615646362305
SCIP_CMD,18,6,3.4827892780303955,52.9020449595644,0.19348829322391087
HiGHS_CMD,18,6,3.483067035675049,52.9020449594524,0.1935037242041694
GLPK_CMD,18,6,2.640933036804199,52.902,0.14671850204467773
COIN_CMD,18,6,12.094123840332031,52.902045,0.671895768907335
CPLEX_PY,18,7,90.80344605445862,52.90204495944039,5.044635891914368
GUROBI,18,7,0.5901961326599121,52.9020449594404,0.03278867403666178
SCIP_CMD,18,7,3.7076289653778076,52.9020449595644,0.20597938696543375
HiGHS_CMD,18,7,3.274866819381714,52.9020449594525,0.18193704552120632
GLPK_CMD,18,7,2.8584811687469482,52.902,0.15880450937483045
COIN_CMD,18,7,40.405949115753174,52.902045,2.2447749508751764
CPLEX_PY,18,8,90.65431022644043,52.9020449594404,5.036350568135579
GUROBI,18,8,0.5272729396820068,52.902044959440396,0.029292941093444824
SCIP_CMD,18,8,3.3183629512786865,52.9020449595644,0.18435349729326037
HiGHS_CMD,18,8,3.1298301219940186,52.9020449594524,0.1738794512218899
GLPK_CMD,18,8,2.8637609481811523,52.902,0.15909783045450845
CPLEX_PY,18,9,122.42769289016724,52.902044959440396,6.80153849389818
GUROBI,18,9,0.5389671325683594,52.90204495944039,0.029942618476019964
SCIP_CMD,18,9,3.2576828002929688,52.9020449595644,0.18098237779405382
HiGHS_CMD,18,9,2.9794769287109375,52.9020449594524,0.16552649603949654
GLPK_CMD,18,9,2.281489849090576,52.902,0.12674943606058756
COIN_CMD,18,9,48.67937088012695,52.902045,2.7044094933403864
CPLEX_PY,19,0,117.18257284164429,52.9020449594404,6.167503833770752
GUROBI,19,0,0.7229588031768799,52.90204495944045,0.03805046332509894
SCIP_CMD,19,0,4.232891082763672,52.9020449595644,0.222783741198088
HiGHS_CMD,19,0,3.54714298248291,52.9020449594524,0.18669173592015317
GLPK_CMD,19,0,2.82460618019104,52.902,0.14866348316794947
COIN_CMD,19,0,22.45832085609436,52.902045,1.1820168871628611
CPLEX_PY,19,1,137.62673377990723,52.9020449594404,7.243512304205644
GUROBI,19,1,0.5320420265197754,52.902044959440396,0.028002211922093442
SCIP_CMD,19,1,2.805197238922119,52.9020449595644,0.14764195994326942
HiGHS_CMD,19,1,3.6148557662963867,52.9020449594524,0.19025556664717824
GLPK_CMD,19,1,2.6190011501312256,52.902,0.13784216579638028
CPLEX_PY,19,2,135.43629097938538,52.90204495944039,7.128225841020283
GUROBI,19,2,0.6002278327941895,52.90204495944041,0.031590938568115234
SCIP_CMD,19,2,3.9960851669311523,52.9020449595644,0.21032027194374486
HiGHS_CMD,19,2,4.58174991607666,52.9020449594524,0.24114473242508738
GLPK_CMD,19,2,2.5800840854644775,52.902,0.1357938992349725
COIN_CMD,19,2,50.63570713996887,52.902045,2.6650372178930986
CPLEX_PY,19,3,223.9044632911682,52.9020449594404,11.784445436377274
GUROBI,19,3,0.5773661136627197,52.902044959440396,0.03038769019277472
SCIP_CMD,19,3,3.481307029724121,52.9020449595644,0.18322668577495374
HiGHS_CMD,19,3,2.8174378871917725,52.9020449594524,0.14828620458904065
GLPK_CMD,19,3,2.9053070545196533,52.902,0.15291089760629753
COIN_CMD,19,3,23.868986129760742,52.902045,1.2562624278821444
CPLEX_PY,19,4,122.75913906097412,52.90204495944039,6.461007318998638
GUROBI,19,4,0.5414228439331055,52.90204495944042,0.028495939154373973
SCIP_CMD,19,4,3.1821138858795166,52.9020449595644,0.16747967820418508
HiGHS_CMD,19,4,3.0832910537719727,52.9020449594524,0.16227847651431435
GLPK_CMD,19,4,2.1203060150146484,52.902,0.1115950534218236
CPLEX_PY,19,5,53.719764947891235,52.9020449594404,2.8273560498890125
GUROBI,19,5,0.506638765335083,52.902044959440396,0.026665198175530685
SCIP_CMD,19,5,3.7043159008026123,52.9020449595644,0.19496399477908485
HiGHS_CMD,19,5,3.292964220046997,52.9020449594525,0.17331390631826302
GLPK_CMD,19,5,2.6429970264434814,52.902,0.13910510665492007
COIN_CMD,19,5,32.450401067733765,52.902045,1.7079158456701982
CPLEX_PY,19,6,116.22354698181152,52.902044959440396,6.117028788516396
GUROBI,19,6,0.5517678260803223,52.9020449594404,0.02904041189896433
SCIP_CMD,19,6,3.0924313068389893,52.9020449595644,0.16275954246520996
HiGHS_CMD,19,6,3.3035690784454346,52.9020449594524,0.17387205676028603
GLPK_CMD,19,6,2.5423009395599365,52.902,0.13380531260841771
COIN_CMD,19,6,23.723955154418945,52.902045,1.2486292186536287
CPLEX_PY,19,7,94.969398021698,52.9020449594404,4.998389369563053
GUROBI,19,7,0.486220121383667,52.90204495944039,0.025590532704403524
SCIP_CMD,19,7,3.1036388874053955,52.9020449595644,0.16334941512659976
HiGHS_CMD,19,7,3.016618013381958,52.9020449594524,0.1587693691253662
GLPK_CMD,19,7,2.240785837173462,52.902,0.1179360966933401
CPLEX_PY,19,8,81.10873579978943,52.90204495944041,4.268880831567865
GUROBI,19,8,0.5953338146209717,52.9020449594404,0.031333358664261665
SCIP_CMD,19,8,4.216837167739868,52.9020449595644,0.2219387983020983
HiGHS_CMD,19,8,3.8995938301086426,52.9020449594524,0.20524178053203382
GLPK_CMD,19,8,3.0812931060791016,52.902,0.1621733213725843
COIN_CMD,19,8,16.991811990737915,52.902045,0.8943058942493639
CPLEX_PY,19,9,113.67269825935364,52.902044959440424,5.98277359259756
GUROBI,19,9,0.6005151271820068,52.902044959440396,0.03160605932536878
SCIP_CMD,19,9,3.994036912918091,52.9020449595644,0.21021246910095215
HiGHS_CMD,19,9,3.882763147354126,52.9020449594524,0.20435595512390137
GLPK_CMD,19,9,2.7798101902008057,52.902,0.14630579948425293
CPLEX_PY,20,0,30.12238597869873,52.902044959440396,1.5061192989349366
GUROBI,20,0,0.5888309478759766,52.9020449594404,0.02944154739379883
SCIP_CMD,20,0,3.913033962249756,52.9020449595644,0.19565169811248778
HiGHS_CMD,20,0,3.046109199523926,52.9020449594524,0.1523054599761963
GLPK_CMD,20,0,3.2727832794189453,52.902,0.16363916397094727
COIN_CMD,20,0,21.788230895996094,52.902045,1.0894115447998047
CPLEX_PY,20,1,201.02830696105957,52.902044959440396,10.051415348052979
GUROBI,20,1,0.6456429958343506,52.9020449594404,0.03228214979171753
SCIP_CMD,20,1,4.71747899055481,52.9020449595644,0.2358739495277405
HiGHS_CMD,20,1,3.876601219177246,52.9020449594524,0.1938300609588623
GLPK_CMD,20,1,3.112689971923828,52.902,0.1556344985961914
COIN_CMD,20,1,72.75576066970825,52.902045,3.6377880334854127
CPLEX_PY,20,2,120.68150210380554,52.9020449594404,6.0340751051902775
GUROBI,20,2,0.5959639549255371,52.90204495944039,0.029798197746276855
SCIP_CMD,20,2,4.2267162799835205,52.9020449595644,0.21133581399917603
HiGHS_CMD,20,2,2.5391271114349365,52.9020449594524,0.12695635557174684
