interface	lpmethod	size	rep	time	value
GUROBI	default	1	5	0.035935163497924805	20.01003955102154
GUROBI	primal	1	5	0.028829336166381836	20.0100395510215
GUROBI	dual	1	5	0.02797389030456543	20.0100395510216
GUROBI	barrier	1	5	0.036414146423339844	20.01003955102154
SCIP_CMD	default	1	5	0.14206194877624512	20.0100395510117
SCIP_CMD	primal	1	5	0.14029598236083984	20.0100395510117
SCIP_CMD	dual	1	5	0.1419820785522461	20.0100395510117
HiGHS_CMD	default	1	5	0.07274723052978516	20.0100395510154
HiGHS_CMD	primal	1	5	0.07899212837219238	20.0100395510155
HiGHS_CMD	dual	1	5	0.07231497764587402	20.0100395510154
HiGHS_CMD	barrier	1	5	0.08286428451538086	20.0100395510157
GLPK_CMD	default	1	5	0.06701207160949707	20.01
GLPK_CMD	primal	1	5	0.0665748119354248	20.01
GLPK_CMD	dual	1	5	0.08633613586425781	20.01
GLPK_CMD	barrier	1	5	0.11318707466125488	
CPLEX_PY	default	1	6	0.013180971145629883	1.2887610300315406
CPLEX_PY	primal	1	6	0.012379884719848633	1.2887610300315409
CPLEX_PY	dual	1	6	0.0126190185546875	1.2887610300315406
CPLEX_PY	barrier	1	6	0.017764806747436523	1.2887610300315406
GUROBI	default	1	6	0.010267019271850586	1.2887610300315409
GUROBI	primal	1	6	0.008733272552490234	1.2887610300315413
GUROBI	dual	1	6	0.008418083190917969	1.2887610300315404
GUROBI	barrier	1	6	0.009491920471191406	1.2887610300315409
SCIP_CMD	default	1	6	0.07229113578796387	1.2887610300309
SCIP_CMD	primal	1	6	0.07118892669677734	1.2887610300309
SCIP_CMD	dual	1	6	0.07144308090209961	1.2887610300309
HiGHS_CMD	default	1	6	0.03654885292053223	1.2887610300316
HiGHS_CMD	primal	1	6	0.03722977638244629	1.2887610300316
HiGHS_CMD	dual	1	6	0.03654003143310547	1.2887610300316
HiGHS_CMD	barrier	1	6	0.039655208587646484	1.2887610300316
GLPK_CMD	default	1	6	0.032199859619140625	1.28876
GLPK_CMD	primal	1	6	0.032868146896362305	1.28876
GLPK_CMD	dual	1	6	0.03237199783325195	1.28876
GLPK_CMD	barrier	1	6	0.03655123710632324	
CPLEX_PY	default	1	7	0.04857969284057617	9.380549474716629
CPLEX_PY	primal	1	7	0.04704713821411133	9.380549474716627
CPLEX_PY	dual	1	7	0.04699301719665527	9.380549474716629
CPLEX_PY	barrier	1	7	0.06637120246887207	9.380549474716627
GUROBI	default	1	7	0.04820704460144043	9.380549474716627
GUROBI	primal	1	7	0.03351330757141113	9.380549474716629
GUROBI	dual	1	7	0.03421282768249512	9.380549474716629
GUROBI	barrier	1	7	0.04753303527832031	9.380549474716627
SCIP_CMD	default	1	7	0.1646430492401123	9.38054947471442
SCIP_CMD	primal	1	7	0.16347599029541016	9.38054947471442
SCIP_CMD	dual	1	7	0.16287684440612793	9.38054947471442
HiGHS_CMD	default	1	7	0.0863339900970459	9.3805494747164
HiGHS_CMD	primal	1	7	0.09262800216674805	9.3805494747164
HiGHS_CMD	dual	1	7	0.14611387252807617	9.3805494747164
HiGHS_CMD	barrier	1	7	0.09745001792907715	9.3805494747164
GLPK_CMD	default	1	7	0.0795290470123291	9.38055
GLPK_CMD	primal	1	7	0.07913088798522949	9.38055
GLPK_CMD	dual	1	7	0.11618900299072266	9.38055
GLPK_CMD	barrier	1	7	0.13581633567810059	
CPLEX_PY	default	1	8	0.0352320671081543	1.7581271445624675
CPLEX_PY	primal	1	8	0.03361320495605469	1.7581271445624662
CPLEX_PY	dual	1	8	0.03481602668762207	1.7581271445624675
CPLEX_PY	barrier	1	8	0.04758095741271973	1.7581271445624669
GUROBI	default	1	8	0.03489995002746582	1.7581271445624667
GUROBI	primal	1	8	0.025256872177124023	1.7581271445624667
GUROBI	dual	1	8	0.025568008422851562	1.7581271445624667
GUROBI	barrier	1	8	0.03465080261230469	1.7581271445624667
SCIP_CMD	default	1	8	0.13069891929626465	1.75812714455781
SCIP_CMD	primal	1	8	0.1291499137878418	1.75812714455781
SCIP_CMD	dual	1	8	0.12962985038757324	1.75812714455781
HiGHS_CMD	default	1	8	0.06683707237243652	1.7581271445621
HiGHS_CMD	primal	1	8	0.07122182846069336	1.7581271445621
HiGHS_CMD	dual	1	8	0.0670616626739502	1.7581271445621
HiGHS_CMD	barrier	1	8	0.07460999488830566	1.7581271445621
GLPK_CMD	default	1	8	0.06021595001220703	1.75813
GLPK_CMD	primal	1	8	0.06031298637390137	1.75813
GLPK_CMD	dual	1	8	0.0769040584564209	1.75813
GLPK_CMD	barrier	1	8	0.08908796310424805	
CPLEX_PY	default	1	9	0.0376129150390625	3.44953788230406
CPLEX_PY	primal	1	9	0.03839898109436035	3.4495378823040586
CPLEX_PY	dual	1	9	0.03782224655151367	3.44953788230406
CPLEX_PY	barrier	1	9	0.05092573165893555	3.4495378823040617
GUROBI	default	1	9	0.04176688194274902	3.4495378823040572
GUROBI	primal	1	9	0.028112173080444336	3.449537882304069
GUROBI	dual	1	9	0.028275012969970703	3.4495378823040572
GUROBI	barrier	1	9	0.04156374931335449	3.4495378823040572
SCIP_CMD	default	1	9	0.12397193908691406	3.44953788230103
SCIP_CMD	primal	1	9	0.12132692337036133	3.44953788230103
SCIP_CMD	dual	1	9	0.12288188934326172	3.44953788230103
HiGHS_CMD	default	1	9	0.07316780090332031	3.4495378823036
HiGHS_CMD	primal	1	9	0.0755159854888916	3.4495378823036
HiGHS_CMD	dual	1	9	0.07346105575561523	3.4495378823036
HiGHS_CMD	barrier	1	9	0.08253312110900879	3.4495378823036
GLPK_CMD	default	1	9	0.06673789024353027	3.44954
GLPK_CMD	primal	1	9	0.06726980209350586	3.44954
GLPK_CMD	dual	1	9	0.09333300590515137	3.44954
GLPK_CMD	barrier	1	9	0.09559822082519531	
CPLEX_PY	default	2	0	0.055873870849609375	10.525349284304033
CPLEX_PY	primal	2	0	0.05403590202331543	10.525349284304033
CPLEX_PY	dual	2	0	0.05590415000915527	10.525349284304033
CPLEX_PY	barrier	2	0	0.07751226425170898	10.525349284304045
GUROBI	default	2	0	0.054762840270996094	10.525349284304044
GUROBI	primal	2	0	0.040434837341308594	10.525349284304033
GUROBI	dual	2	0	0.03995180130004883	10.525349284304038
GUROBI	barrier	2	0	0.05434703826904297	10.525349284304044
SCIP_CMD	default	2	0	0.17156291007995605	10.5253492842942
SCIP_CMD	primal	2	0	0.1739969253540039	10.5253492842941
SCIP_CMD	dual	2	0	0.17016220092773438	10.5253492842942
HiGHS_CMD	default	2	0	0.10178613662719727	10.5253492843027
HiGHS_CMD	primal	2	0	0.1112508773803711	10.5253492843027
HiGHS_CMD	dual	2	0	0.1002950668334961	10.5253492843027
HiGHS_CMD	barrier	2	0	0.11383390426635742	10.5253492843026
GLPK_CMD	default	2	0	0.09217190742492676	10.5253
GLPK_CMD	primal	2	0	0.08769512176513672	10.5253
GLPK_CMD	dual	2	0	0.13746404647827148	10.5253
GLPK_CMD	barrier	2	0	0.1456141471862793	
CPLEX_PY	default	2	1	0.08124208450317383	6.754705931412131
CPLEX_PY	primal	2	1	0.07967209815979004	6.754705931412137
CPLEX_PY	dual	2	1	0.07955479621887207	6.754705931412131
CPLEX_PY	barrier	2	1	0.11384773254394531	6.754705931412127
GUROBI	default	2	1	0.08246803283691406	6.754705931412137
GUROBI	primal	2	1	0.12485384941101074	6.754705931412136
GUROBI	dual	2	1	0.06314587593078613	6.754705931412134
GUROBI	barrier	2	1	0.08207201957702637	6.754705931412137
SCIP_CMD	default	2	1	0.30219125747680664	6.75470593140639
SCIP_CMD	primal	2	1	0.3023641109466553	6.7547059314064
SCIP_CMD	dual	2	1	0.30229997634887695	6.75470593140639
HiGHS_CMD	default	2	1	0.13944220542907715	6.7547059314113
HiGHS_CMD	primal	2	1	0.15860509872436523	6.7547059314113
HiGHS_CMD	dual	2	1	0.1385819911956787	6.7547059314113
HiGHS_CMD	barrier	2	1	0.1625499725341797	6.7547059314113
GLPK_CMD	default	2	1	0.12754011154174805	6.75471
GLPK_CMD	primal	2	1	0.12816309928894043	6.75471
GLPK_CMD	dual	2	1	0.2692859172821045	6.75471
GLPK_CMD	barrier	2	1	0.22300314903259277	
CPLEX_PY	default	2	2	0.08176398277282715	37.5291833272255
CPLEX_PY	primal	2	2	0.07555985450744629	37.529183327225276
CPLEX_PY	dual	2	2	0.07645106315612793	37.5291833272255
CPLEX_PY	barrier	2	2	0.11236310005187988	37.52918332722573
GUROBI	default	2	2	0.07930231094360352	37.52918332722918
GUROBI	primal	2	2	0.13165974617004395	37.52918332722571
GUROBI	dual	2	2	0.05991506576538086	37.52918332722566
GUROBI	barrier	2	2	0.07823586463928223	37.52918332722918
SCIP_CMD	default	2	2	0.23463988304138184	37.529183327057
SCIP_CMD	primal	2	2	0.23293280601501465	37.529183327057
SCIP_CMD	dual	2	2	0.23105931282043457	37.529183327057
HiGHS_CMD	default	2	2	0.1385960578918457	37.5291833271588
HiGHS_CMD	primal	2	2	0.16888117790222168	37.5291833271899
HiGHS_CMD	dual	2	2	0.13784098625183105	37.5291833271588
HiGHS_CMD	barrier	2	2	0.1628117561340332	37.5291833271904
GLPK_CMD	default	2	2	0.1338210105895996	37.5292
GLPK_CMD	primal	2	2	0.13269686698913574	37.5292
GLPK_CMD	dual	2	2	0.2448410987854004	37.5292
GLPK_CMD	barrier	2	2	0.256547212600708	
CPLEX_PY	default	2	3	0.0690011978149414	3.803306777246091
CPLEX_PY	primal	2	3	0.06641888618469238	3.8033067772460902
CPLEX_PY	dual	2	3	0.06861519813537598	3.803306777246091
CPLEX_PY	barrier	2	3	0.095458984375	3.8033067772460942
GUROBI	default	2	3	0.08706212043762207	3.803306777246076
GUROBI	primal	2	3	0.050414085388183594	3.803306777246102
GUROBI	dual	2	3	0.05262398719787598	3.8033067772460885
GUROBI	barrier	2	3	0.08797526359558105	3.803306777246076
SCIP_CMD	default	2	3	0.21844077110290527	3.80330677723851
SCIP_CMD	primal	2	3	0.21786212921142578	3.8033067772385
SCIP_CMD	dual	2	3	0.21333718299865723	3.80330677723851
HiGHS_CMD	default	2	3	0.11971116065979004	3.8033067772446
HiGHS_CMD	primal	2	3	0.14690876007080078	3.8033067772446
HiGHS_CMD	dual	2	3	0.11892890930175781	3.8033067772446
HiGHS_CMD	barrier	2	3	0.13819503784179688	3.8033067772446
GLPK_CMD	default	2	3	0.10940122604370117	3.80331
GLPK_CMD	primal	2	3	0.11050605773925781	3.80331
GLPK_CMD	dual	2	3	0.183488130569458	3.80331
GLPK_CMD	barrier	2	3	0.12152695655822754	
CPLEX_PY	default	2	4	0.0748291015625	25.710620524251116
CPLEX_PY	primal	2	4	0.07128381729125977	25.71062052425108
CPLEX_PY	dual	2	4	0.07286500930786133	25.710620524251116
CPLEX_PY	barrier	2	4	0.09912228584289551	25.710620524251095
GUROBI	default	2	4	0.0805971622467041	25.710620524251127
GUROBI	primal	2	4	0.0581660270690918	25.71062052425111
GUROBI	dual	2	4	0.10231804847717285	25.710620524251098
GUROBI	barrier	2	4	0.1427021026611328	25.710620524251127
SCIP_CMD	default	2	4	0.2799649238586426	25.7106205242493
SCIP_CMD	primal	2	4	0.2512071132659912	25.7106205242493
SCIP_CMD	dual	2	4	0.2441251277923584	25.7106205242493
HiGHS_CMD	default	2	4	0.1293323040008545	25.7106205242486
HiGHS_CMD	primal	2	4	0.1551978588104248	25.7106205242486
HiGHS_CMD	dual	2	4	0.12775015830993652	25.7106205242486
HiGHS_CMD	barrier	2	4	0.14815688133239746	25.7106205242486
GLPK_CMD	default	2	4	0.12664508819580078	25.7106
GLPK_CMD	primal	2	4	0.12695002555847168	25.7106
GLPK_CMD	dual	2	4	0.213179349899292	25.7106
GLPK_CMD	barrier	2	4	0.2819671630859375	
CPLEX_PY	default	2	5	0.0663759708404541	10.20671707449161
CPLEX_PY	primal	2	5	0.06149911880493164	10.206717074491628
CPLEX_PY	dual	2	5	0.06569290161132812	10.20671707449161
CPLEX_PY	barrier	2	5	0.08673906326293945	10.206717074491614
GUROBI	default	2	5	0.05558419227600098	10.206717074491523
GUROBI	primal	2	5	0.04355216026306152	10.206717074491575
GUROBI	dual	2	5	0.04352617263793945	10.206717074491618
GUROBI	barrier	2	5	0.05472302436828613	10.206717074491523
SCIP_CMD	default	2	5	0.19683289527893066	10.2067170744789
SCIP_CMD	primal	2	5	0.19106698036193848	10.2067170744789
SCIP_CMD	dual	2	5	0.21709012985229492	10.2067170744789
HiGHS_CMD	default	2	5	0.10377073287963867	10.2067170744895
HiGHS_CMD	primal	2	5	0.12224912643432617	10.2067170744895
HiGHS_CMD	dual	2	5	0.10405516624450684	10.2067170744895
HiGHS_CMD	barrier	2	5	0.11852097511291504	10.2067170744895
GLPK_CMD	default	2	5	0.0984811782836914	10.2067
GLPK_CMD	primal	2	5	0.09806203842163086	10.2067
GLPK_CMD	dual	2	5	0.15916085243225098	10.2067
GLPK_CMD	barrier	2	5	0.14736199378967285	
CPLEX_PY	default	2	6	0.06406188011169434	13.093366908479645
CPLEX_PY	primal	2	6	0.0624539852142334	13.093366908479604
CPLEX_PY	dual	2	6	0.062407732009887695	13.093366908479645
CPLEX_PY	barrier	2	6	0.09468793869018555	13.0933669084796
GUROBI	default	2	6	0.06533002853393555	13.093366908479574
GUROBI	primal	2	6	0.050076961517333984	13.093366908479553
GUROBI	dual	2	6	0.04845476150512695	13.09336690847964
GUROBI	barrier	2	6	0.06625103950500488	13.093366908479574
SCIP_CMD	default	2	6	0.21300888061523438	13.0933669084792
SCIP_CMD	primal	2	6	0.2086951732635498	13.0933669084792
SCIP_CMD	dual	2	6	0.2094259262084961	13.0933669084792
HiGHS_CMD	default	2	6	0.11359500885009766	13.093366908479
HiGHS_CMD	primal	2	6	0.1262650489807129	13.093366908479
HiGHS_CMD	dual	2	6	0.1177978515625	13.093366908479
HiGHS_CMD	barrier	2	6	0.1364269256591797	13.093366908479
GLPK_CMD	default	2	6	0.11892890930175781	13.0934
GLPK_CMD	primal	2	6	0.11538887023925781	13.0934
GLPK_CMD	dual	2	6	0.1674821376800537	13.0934
GLPK_CMD	barrier	2	6	0.18948006629943848	
CPLEX_PY	default	2	7	0.06791281700134277	19.634664112845844
CPLEX_PY	primal	2	7	0.07059717178344727	19.63466411284585
CPLEX_PY	dual	2	7	0.07192826271057129	19.634664112845844
CPLEX_PY	barrier	2	7	0.10186171531677246	19.634664112845822
GUROBI	default	2	7	0.09877610206604004	19.63466411284584
GUROBI	primal	2	7	0.052886009216308594	19.63466411284582
GUROBI	dual	2	7	0.05321979522705078	19.634664112845854
GUROBI	barrier	2	7	0.0966196060180664	19.63466411284584
SCIP_CMD	default	2	7	0.24831295013427734	19.6346641128238
SCIP_CMD	primal	2	7	0.23479509353637695	19.6346641128238
SCIP_CMD	dual	2	7	0.22405600547790527	19.6346641128238
HiGHS_CMD	default	2	7	0.14848613739013672	19.6346641128418
HiGHS_CMD	primal	2	7	0.13415098190307617	19.6346641128418
HiGHS_CMD	dual	2	7	0.12073707580566406	19.6346641128418
HiGHS_CMD	barrier	2	7	0.1332106590270996	19.6346641128418
GLPK_CMD	default	2	7	0.10863685607910156	19.6347
GLPK_CMD	primal	2	7	0.10806918144226074	19.6347
GLPK_CMD	dual	2	7	0.20168089866638184	19.6347
GLPK_CMD	barrier	2	7	0.20895004272460938	
CPLEX_PY	default	2	8	0.06707310676574707	52.902044959440396
CPLEX_PY	primal	2	8	0.06519293785095215	52.902044959440396
CPLEX_PY	dual	2	8	0.06528997421264648	52.902044959440396
CPLEX_PY	barrier	2	8	0.09409117698669434	52.902044959440396
GUROBI	default	2	8	0.10710883140563965	52.902044959440396
GUROBI	primal	2	8	0.04928708076477051	52.902044959440396
GUROBI	dual	2	8	0.05001187324523926	52.902044959440396
GUROBI	barrier	2	8	0.10692620277404785	52.902044959440396
SCIP_CMD	default	2	8	0.21657705307006836	52.9020449595644
SCIP_CMD	primal	2	8	0.21920084953308105	52.9020449595644
SCIP_CMD	dual	2	8	0.21299314498901367	52.9020449595644
HiGHS_CMD	default	2	8	0.11932110786437988	52.9020449594525
HiGHS_CMD	primal	2	8	0.14144206047058105	52.9020449594524
HiGHS_CMD	dual	2	8	0.11971807479858398	52.9020449594525
HiGHS_CMD	barrier	2	8	0.14814186096191406	52.9020449594524
GLPK_CMD	default	2	8	0.11187028884887695	52.902
GLPK_CMD	primal	2	8	0.11150693893432617	52.902
GLPK_CMD	dual	2	8	0.18727993965148926	52.902
GLPK_CMD	barrier	2	8	0.18645405769348145	
CPLEX_PY	default	2	9	0.21085286140441895	52.902044959440396
CPLEX_PY	primal	2	9	0.07463908195495605	52.902044959440396
CPLEX_PY	dual	2	9	0.07320594787597656	52.902044959440396
CPLEX_PY	barrier	2	9	0.1177818775177002	52.902044959440396
GUROBI	default	2	9	0.08576393127441406	52.902044959440396
GUROBI	primal	2	9	0.05823993682861328	52.902044959440396
GUROBI	dual	2	9	0.05901479721069336	52.902044959440396
GUROBI	barrier	2	9	0.08562088012695312	52.902044959440396
SCIP_CMD	default	2	9	0.25608396530151367	52.9020449595644
SCIP_CMD	primal	2	9	0.25561976432800293	52.9020449595644
SCIP_CMD	dual	2	9	0.2552661895751953	52.9020449595644
HiGHS_CMD	default	2	9	0.13448619842529297	52.9020449594524
HiGHS_CMD	primal	2	9	0.1610431671142578	52.9020449594524
HiGHS_CMD	dual	2	9	0.1350879669189453	52.9020449594524
HiGHS_CMD	barrier	2	9	0.1773979663848877	52.9020449594524
GLPK_CMD	default	2	9	0.12894082069396973	52.902
GLPK_CMD	primal	2	9	0.12845683097839355	52.902
GLPK_CMD	dual	2	9	0.23929595947265625	52.902
GLPK_CMD	barrier	2	9	0.2645151615142822	
CPLEX_PY	default	3	0	0.12186503410339355	20.864666388537607
CPLEX_PY	primal	3	0	0.1081840991973877	20.864666388537554
CPLEX_PY	dual	3	0	0.1158609390258789	20.864666388537607
CPLEX_PY	barrier	3	0	0.15546703338623047	20.86466638853759
GUROBI	default	3	0	0.18103313446044922	20.864666388537547
GUROBI	primal	3	0	0.0830380916595459	20.864666388537387
GUROBI	dual	3	0	0.08450698852539062	20.86466638853756
GUROBI	barrier	3	0	0.18112683296203613	20.864666388537547
SCIP_CMD	default	3	0	0.3692009449005127	20.8646663885382
SCIP_CMD	primal	3	0	0.3707699775695801	20.8646663885383
SCIP_CMD	dual	3	0	0.3687310218811035	20.8646663885382
HiGHS_CMD	default	3	0	0.1932978630065918	20.8646663885376
HiGHS_CMD	primal	3	0	0.25830602645874023	20.8646663885375
HiGHS_CMD	dual	3	0	0.1964409351348877	20.8646663885376
HiGHS_CMD	barrier	3	0	0.22009491920471191	20.8646663885375
GLPK_CMD	default	3	0	0.19626712799072266	20.8647
GLPK_CMD	primal	3	0	0.19554495811462402	20.8647
GLPK_CMD	dual	3	0	0.6115598678588867	20.8647
GLPK_CMD	barrier	3	0	0.4016451835632324	
CPLEX_PY	default	3	1	0.08854794502258301	13.670555000196705
CPLEX_PY	primal	3	1	0.08209419250488281	13.670555000196698
CPLEX_PY	dual	3	1	0.08589601516723633	13.670555000196705
CPLEX_PY	barrier	3	1	0.1157681941986084	13.67055500019671
GUROBI	default	3	1	0.11354422569274902	13.670555000196702
GUROBI	primal	3	1	0.06415295600891113	13.670555000196691
GUROBI	dual	3	1	0.06571388244628906	13.670555000196716
GUROBI	barrier	3	1	0.1148841381072998	13.670555000196702
SCIP_CMD	default	3	1	0.27341794967651367	13.6705550002001
SCIP_CMD	primal	3	1	0.25953197479248047	13.6705550002001
SCIP_CMD	dual	3	1	0.2621920108795166	13.6705550002001
HiGHS_CMD	default	3	1	0.14800095558166504	13.6705550001991
HiGHS_CMD	primal	3	1	0.181365966796875	13.6705550001992
HiGHS_CMD	dual	3	1	0.14879393577575684	13.6705550001991
HiGHS_CMD	barrier	3	1	0.1657729148864746	13.6705550001991
GLPK_CMD	default	3	1	0.1472320556640625	13.6706
GLPK_CMD	primal	3	1	0.14656281471252441	13.6706
GLPK_CMD	dual	3	1	0.3187408447265625	13.6706
GLPK_CMD	barrier	3	1	0.23369479179382324	
CPLEX_PY	default	3	2	0.29029297828674316	15.459151526488595
CPLEX_PY	primal	3	2	0.10740995407104492	15.459151526488602
CPLEX_PY	dual	3	2	0.1144413948059082	15.459151526488595
CPLEX_PY	barrier	3	2	0.1461167335510254	15.459151526488652
GUROBI	default	3	2	0.13454198837280273	15.459151526488663
GUROBI	primal	3	2	0.08841300010681152	15.459151526488633
GUROBI	dual	3	2	0.08557581901550293	15.459151526488645
GUROBI	barrier	3	2	0.13296008110046387	15.459151526488663
SCIP_CMD	default	3	2	0.35311412811279297	15.459151526467
SCIP_CMD	primal	3	2	0.3316380977630615	15.459151526467
SCIP_CMD	dual	3	2	0.3449242115020752	15.459151526467
HiGHS_CMD	default	3	2	0.19123005867004395	15.4591515264837
HiGHS_CMD	primal	3	2	0.2514989376068115	15.4591515264837
HiGHS_CMD	dual	3	2	0.18776607513427734	15.4591515264837
HiGHS_CMD	barrier	3	2	0.22559499740600586	15.4591515264836
GLPK_CMD	default	3	2	0.19547128677368164	15.4592
GLPK_CMD	primal	3	2	0.19435620307922363	15.4592
GLPK_CMD	dual	3	2	0.6090281009674072	15.4592
GLPK_CMD	barrier	3	2	0.2108478546142578	
CPLEX_PY	default	3	3	0.10010790824890137	31.303880116002937
CPLEX_PY	primal	3	3	0.09769010543823242	31.303880116002844
