interface	lpmethod	size	rep	time	value
CPLEX_PY	barrier	5	9	0.3824882507324219	17.291820264675387
GUROBI	primal	5	9	0.162855863571167	17.29182026467529
GUROBI	dual	5	9	0.16202068328857422	17.291820264675305
GUROBI	barrier	5	9	0.3607499599456787	17.291820264675298
SCIP_CMD	primal	5	9	0.7989177703857422	17.2918202646585
SCIP_CMD	dual	5	9	0.644446849822998	17.2918202646585
SCIP_CMD	barrier	5	9	0.6467840671539307	17.2918202646585
HiGHS_CMD	primal	5	9	0.5928609371185303	17.2918202646724
HiGHS_CMD	dual	5	9	0.3510730266571045	17.2918202646724
HiGHS_CMD	barrier	5	9	0.3887200355529785	17.2918202646724
GLPK_CMD	primal	5	9	0.43364882469177246	17.2918
GLPK_CMD	dual	5	9	1.9533569812774658	17.2918
GLPK_CMD	barrier	5	9	0.31212282180786133	
COIN_CMD	primal	5	9	0.2875089645385742	17.29182
COIN_CMD	dual	5	9	0.7852048873901367	17.291813
COIN_CMD	barrier	5	9	0.9025800228118896	17.29182
CPLEX_PY	primal	6	0	24.410306215286255	52.902044959440396
CPLEX_PY	dual	6	0	70.36449694633484	52.902044959440396
CPLEX_PY	barrier	6	0	67.28297591209412	52.902044959440396
GUROBI	primal	6	0	0.1753377914428711	52.902044959440396
GUROBI	dual	6	0	0.17667317390441895	52.902044959440396
GUROBI	barrier	6	0	0.4568350315093994	52.9020449594404
SCIP_CMD	primal	6	0	0.9592421054840088	52.9020449595644
SCIP_CMD	dual	6	0	0.9338898658752441	52.9020449595644
SCIP_CMD	barrier	6	0	0.929135799407959	52.9020449595644
HiGHS_CMD	primal	6	0	0.770561695098877	52.9020449594524
HiGHS_CMD	dual	6	0	0.499891996383667	52.9020449594524
HiGHS_CMD	barrier	6	0	0.485288143157959	52.9020449594524
GLPK_CMD	primal	6	0	0.5115809440612793	52.902
GLPK_CMD	dual	6	0	3.1486809253692627	52.902
GLPK_CMD	barrier	6	0	1.250952959060669	
COIN_CMD	primal	6	0	0.38616418838500977	52.902045
COIN_CMD	dual	6	0	0.6632781028747559	52.902045
COIN_CMD	barrier	6	0	3.141847848892212	52.902045
CPLEX_PY	primal	6	1	10.139384984970093	52.902044959440396
CPLEX_PY	dual	6	1	13.938407897949219	52.902044959440396
CPLEX_PY	barrier	6	1	33.5661780834198	52.902044959440396
GUROBI	primal	6	1	0.19561123847961426	52.9020449594404
GUROBI	dual	6	1	0.19545292854309082	52.90204495944039
GUROBI	barrier	6	1	0.3476979732513428	52.902044959440396
SCIP_CMD	primal	6	1	0.9764480590820312	52.9020449595644
SCIP_CMD	dual	6	1	0.9712240695953369	52.9020449595644
SCIP_CMD	barrier	6	1	0.9780311584472656	52.9020449595644
HiGHS_CMD	primal	6	1	0.8391602039337158	52.9020449594524
HiGHS_CMD	dual	6	1	0.7122280597686768	52.9020449594524
HiGHS_CMD	barrier	6	1	0.8385860919952393	52.9020449594524
GLPK_CMD	primal	6	1	0.54197096824646	52.902
GLPK_CMD	dual	6	1	7.192782163619995	52.902
GLPK_CMD	barrier	6	1	1.7995548248291016	
COIN_CMD	primal	6	1	0.42269015312194824	52.902045
COIN_CMD	dual	6	1	1.3434319496154785	52.902045
COIN_CMD	barrier	6	1	0.8264579772949219	52.902045
CPLEX_PY	primal	6	2	0.9221019744873047	52.902044959440396
CPLEX_PY	dual	6	2	1.0032150745391846	52.902044959440396
CPLEX_PY	barrier	6	2	1.7231559753417969	52.902044959440396
GUROBI	primal	6	2	0.15320897102355957	52.9020449594404
GUROBI	dual	6	2	0.1521129608154297	52.9020449594404
GUROBI	barrier	6	2	0.3696630001068115	52.9020449594404
SCIP_CMD	primal	6	2	0.6352612972259521	52.9020449595644
SCIP_CMD	dual	6	2	0.697282075881958	52.9020449595644
SCIP_CMD	barrier	6	2	0.6860878467559814	52.9020449595644
HiGHS_CMD	primal	6	2	0.7145090103149414	52.9020449594524
HiGHS_CMD	dual	6	2	0.4642009735107422	52.9020449594524
HiGHS_CMD	barrier	6	2	0.44091320037841797	52.9020449594524
GLPK_CMD	primal	6	2	0.4433720111846924	52.902
GLPK_CMD	dual	6	2	2.2662529945373535	52.902
GLPK_CMD	barrier	6	2	1.4536259174346924	
COIN_CMD	primal	6	2	0.279522180557251	52.902045
COIN_CMD	dual	6	2	0.7272117137908936	52.902045
COIN_CMD	barrier	6	2	2.3766989707946777	52.902045
CPLEX_PY	primal	6	3	1.8373761177062988	52.9020449594404
CPLEX_PY	dual	6	3	0.3175771236419678	52.9020449594404
CPLEX_PY	barrier	6	3	1.2438700199127197	52.9020449594404
GUROBI	primal	6	3	0.14832425117492676	52.9020449594404
GUROBI	dual	6	3	0.167191743850708	52.90204495944039
GUROBI	barrier	6	3	0.28900790214538574	52.9020449594404
SCIP_CMD	primal	6	3	0.6939449310302734	52.9020449595644
SCIP_CMD	dual	6	3	0.7078261375427246	52.9020449595644
SCIP_CMD	barrier	6	3	0.6924378871917725	52.9020449595644
HiGHS_CMD	primal	6	3	0.6586759090423584	52.9020449594524
HiGHS_CMD	dual	6	3	0.9606289863586426	52.9020449594525
HiGHS_CMD	barrier	6	3	0.7219970226287842	52.9020449594524
GLPK_CMD	primal	6	3	0.42936182022094727	52.902
GLPK_CMD	dual	6	3	4.248787879943848	52.902
GLPK_CMD	barrier	6	3	1.2244300842285156	
COIN_CMD	primal	6	3	0.31743812561035156	52.902045
COIN_CMD	dual	6	3	0.7074799537658691	52.902045
COIN_CMD	barrier	6	3	1.7360060214996338	52.902045
CPLEX_PY	primal	6	4	0.8570518493652344	52.902044959440396
CPLEX_PY	dual	6	4	0.5359690189361572	52.902044959440396
CPLEX_PY	barrier	6	4	3.847302198410034	52.902044959440396
GUROBI	primal	6	4	0.16103911399841309	52.9020449594404
GUROBI	dual	6	4	0.17745208740234375	52.9020449594404
GUROBI	barrier	6	4	0.45442986488342285	52.9020449594404
SCIP_CMD	primal	6	4	0.9091801643371582	52.9020449595644
SCIP_CMD	dual	6	4	0.8011457920074463	52.9020449595644
SCIP_CMD	barrier	6	4	0.8004441261291504	52.9020449595644
HiGHS_CMD	primal	6	4	0.694098949432373	52.9020449594524
HiGHS_CMD	dual	6	4	0.43167829513549805	52.9020449594523
HiGHS_CMD	barrier	6	4	0.4844818115234375	52.9020449594524
GLPK_CMD	primal	6	4	0.4321022033691406	52.902
GLPK_CMD	dual	6	4	3.3447470664978027	52.902
GLPK_CMD	barrier	6	4	1.269360065460205	
COIN_CMD	primal	6	4	0.33779406547546387	52.902045
COIN_CMD	dual	6	4	2.3818790912628174	52.902045
COIN_CMD	barrier	6	4	2.743886709213257	52.902045
CPLEX_PY	primal	6	5	23.172818899154663	52.902044959440396
CPLEX_PY	dual	6	5	10.825600862503052	52.902044959440396
CPLEX_PY	barrier	6	5	26.023051023483276	52.902044959440396
GUROBI	primal	6	5	0.17898797988891602	52.9020449594404
GUROBI	dual	6	5	0.8959681987762451	52.902044959440396
GUROBI	barrier	6	5	0.5369620323181152	52.9020449594404
SCIP_CMD	primal	6	5	0.8731372356414795	52.9020449595644
SCIP_CMD	dual	6	5	0.797778844833374	52.9020449595644
SCIP_CMD	barrier	6	5	0.7574288845062256	52.9020449595644
HiGHS_CMD	primal	6	5	0.8992078304290771	52.9020449594524
HiGHS_CMD	dual	6	5	0.533240795135498	52.9020449594523
HiGHS_CMD	barrier	6	5	0.5176887512207031	52.9020449594524
GLPK_CMD	primal	6	5	0.5162630081176758	52.902
GLPK_CMD	dual	6	5	4.3784778118133545	52.902
GLPK_CMD	barrier	6	5	1.290963888168335	
COIN_CMD	primal	6	5	0.45513081550598145	52.902045
COIN_CMD	dual	6	5	2.985948085784912	52.902045
COIN_CMD	barrier	6	5	17.52720308303833	
CPLEX_PY	primal	6	6	46.50509285926819	52.90204495944039
CPLEX_PY	dual	6	6	64.72208499908447	52.90204495944039
CPLEX_PY	barrier	6	6	46.46891736984253	52.90204495944039
GUROBI	primal	6	6	0.19657373428344727	52.902044959440396
GUROBI	dual	6	6	0.21775484085083008	52.902044959440396
GUROBI	barrier	6	6	0.6674709320068359	52.902044959440396
SCIP_CMD	primal	6	6	1.0348260402679443	52.9020449595644
SCIP_CMD	dual	6	6	0.9759256839752197	52.9020449595644
SCIP_CMD	barrier	6	6	0.9751441478729248	52.9020449595644
HiGHS_CMD	primal	6	6	1.1358611583709717	52.9020449594525
HiGHS_CMD	dual	6	6	0.5813539028167725	52.9020449594524
HiGHS_CMD	barrier	6	6	0.5990769863128662	52.9020449594524
GLPK_CMD	primal	6	6	0.6570048332214355	52.902
GLPK_CMD	dual	6	6	4.579026937484741	52.902
GLPK_CMD	barrier	6	6	1.846851110458374	
COIN_CMD	primal	6	6	0.3971879482269287	52.902045
COIN_CMD	dual	6	6	2.9979398250579834	52.902045
COIN_CMD	barrier	6	6	3.2625720500946045	52.902045
CPLEX_PY	primal	6	7	1.313241720199585	52.90204495944039
CPLEX_PY	dual	6	7	2.139254093170166	52.90204495944039
CPLEX_PY	barrier	6	7	0.7256851196289062	52.90204495944039
GUROBI	primal	6	7	0.1705458164215088	52.902044959440396
GUROBI	dual	6	7	0.1688237190246582	52.9020449594404
GUROBI	barrier	6	7	0.3112161159515381	52.902044959440396
SCIP_CMD	primal	6	7	0.9003031253814697	52.9020449595644
SCIP_CMD	dual	6	7	0.8433279991149902	52.9020449595644
SCIP_CMD	barrier	6	7	0.8341598510742188	52.9020449595644
HiGHS_CMD	primal	6	7	0.9119040966033936	52.9020449594524
HiGHS_CMD	dual	6	7	0.5488519668579102	52.9020449594524
HiGHS_CMD	barrier	6	7	0.5689048767089844	52.9020449594524
GLPK_CMD	primal	6	7	0.48956894874572754	52.902
GLPK_CMD	dual	6	7	3.9404380321502686	52.902
GLPK_CMD	barrier	6	7	1.590709924697876	
COIN_CMD	primal	6	7	0.3714320659637451	52.902045
COIN_CMD	dual	6	7	2.268195867538452	52.902045
COIN_CMD	barrier	6	7	1.3709580898284912	52.902045
CPLEX_PY	primal	6	8	86.72334313392639	52.902044959440374
CPLEX_PY	dual	6	8	86.72594285011292	52.902044959440374
CPLEX_PY	barrier	6	8	108.92178630828857	52.902044959440374
GUROBI	primal	6	8	0.18643403053283691	52.902044959440396
GUROBI	dual	6	8	0.19275999069213867	52.902044959440396
GUROBI	barrier	6	8	0.5299878120422363	52.9020449594404
SCIP_CMD	primal	6	8	0.9570119380950928	52.9020449595644
SCIP_CMD	dual	6	8	0.9267430305480957	52.9020449595644
SCIP_CMD	barrier	6	8	0.9221498966217041	52.9020449595644
HiGHS_CMD	primal	6	8	0.8128998279571533	52.9020449594524
HiGHS_CMD	dual	6	8	0.5391762256622314	52.9020449594524
HiGHS_CMD	barrier	6	8	0.5263321399688721	52.9020449594524
GLPK_CMD	primal	6	8	0.5553569793701172	52.902
GLPK_CMD	dual	6	8	4.065160036087036	52.902
GLPK_CMD	barrier	6	8	1.376237154006958	
COIN_CMD	primal	6	8	0.36533308029174805	52.902045
COIN_CMD	dual	6	8	1.1997408866882324	52.902045
COIN_CMD	barrier	6	8	2.3044049739837646	52.902045
CPLEX_PY	primal	6	9	52.22487282752991	52.9020449594404
CPLEX_PY	dual	6	9	50.66853594779968	52.9020449594404
CPLEX_PY	barrier	6	9	128.1405189037323	52.9020449594404
GUROBI	primal	6	9	0.15579009056091309	52.9020449594404
GUROBI	dual	6	9	0.17188000679016113	52.9020449594404
GUROBI	barrier	6	9	0.30846405029296875	52.9020449594404
SCIP_CMD	primal	6	9	0.7113780975341797	52.9020449595644
SCIP_CMD	dual	6	9	0.6518487930297852	52.9020449595644
SCIP_CMD	barrier	6	9	0.6417148113250732	52.9020449595644
HiGHS_CMD	primal	6	9	0.6272799968719482	52.9020449594524
HiGHS_CMD	dual	6	9	0.45397114753723145	52.9020449594524
HiGHS_CMD	barrier	6	9	0.4673128128051758	52.9020449594524
GLPK_CMD	primal	6	9	0.5530927181243896	52.902
GLPK_CMD	dual	6	9	2.9226372241973877	52.902
GLPK_CMD	barrier	6	9	1.2725651264190674	
COIN_CMD	primal	6	9	0.3434782028198242	52.902045
COIN_CMD	dual	6	9	2.6900007724761963	52.902045
COIN_CMD	barrier	6	9	2.218308210372925	52.902045
CPLEX_PY	primal	7	0	88.2328200340271	52.902044959440396
CPLEX_PY	dual	7	0	63.240286350250244	52.902044959440396
CPLEX_PY	barrier	7	0	92.16554498672485	52.902044959440396
GUROBI	primal	7	0	0.1888282299041748	52.9020449594404
GUROBI	dual	7	0	0.21486997604370117	52.902044959440396
GUROBI	barrier	7	0	0.49370479583740234	52.902044959440396
SCIP_CMD	primal	7	0	1.048459768295288	52.9020449595644
SCIP_CMD	dual	7	0	0.9667999744415283	52.9020449595644
SCIP_CMD	barrier	7	0	0.9843578338623047	52.9020449595644
HiGHS_CMD	primal	7	0	0.9279718399047852	52.9020449594524
HiGHS_CMD	dual	7	0	0.5890913009643555	52.9020449594524
HiGHS_CMD	barrier	7	0	0.6010761260986328	52.9020449594524
GLPK_CMD	primal	7	0	0.5989711284637451	52.902
GLPK_CMD	dual	7	0	4.800316095352173	52.902
GLPK_CMD	barrier	7	0	1.7350201606750488	
COIN_CMD	primal	7	0	0.4080500602722168	52.902045
COIN_CMD	dual	7	0	0.8712928295135498	52.902045
COIN_CMD	barrier	7	0	3.125321865081787	52.902045
CPLEX_PY	primal	7	1	57.499921798706055	52.902044959440396
CPLEX_PY	dual	7	1	65.8205041885376	52.902044959440396
CPLEX_PY	barrier	7	1	43.84461998939514	52.902044959440396
GUROBI	primal	7	1	0.17308807373046875	52.902044959440396
GUROBI	dual	7	1	0.18901801109313965	52.90204495944041
GUROBI	barrier	7	1	0.7408497333526611	52.9020449594404
SCIP_CMD	primal	7	1	1.1368820667266846	52.9020449595644
SCIP_CMD	dual	7	1	0.9027960300445557	52.9020449595644
SCIP_CMD	barrier	7	1	0.8762621879577637	52.9020449595644
HiGHS_CMD	primal	7	1	0.8048057556152344	52.9020449594524
HiGHS_CMD	dual	7	1	0.5113389492034912	52.9020449594524
HiGHS_CMD	barrier	7	1	0.5697939395904541	52.9020449594524
GLPK_CMD	primal	7	1	0.5511500835418701	52.902
GLPK_CMD	dual	7	1	4.181678056716919	52.902
GLPK_CMD	barrier	7	1	1.981748104095459	
COIN_CMD	primal	7	1	0.35252809524536133	52.902045
COIN_CMD	dual	7	1	1.847869873046875	52.902045
COIN_CMD	barrier	7	1	3.141606092453003	52.902045
CPLEX_PY	primal	7	2	32.9944109916687	52.90204495944039
CPLEX_PY	dual	7	2	6.90149998664856	52.90204495944039
CPLEX_PY	barrier	7	2	24.55906319618225	52.90204495944039
GUROBI	primal	7	2	0.2130568027496338	52.9020449594404
GUROBI	dual	7	2	0.23230528831481934	52.902044959440396
GUROBI	barrier	7	2	0.8033218383789062	52.9020449594404
SCIP_CMD	primal	7	2	1.070373773574829	52.9020449595644
SCIP_CMD	dual	7	2	1.0371980667114258	52.9020449595644
SCIP_CMD	barrier	7	2	1.0167858600616455	52.9020449595644
HiGHS_CMD	primal	7	2	1.2509307861328125	52.9020449594524
HiGHS_CMD	dual	7	2	0.6708688735961914	52.9020449594524
HiGHS_CMD	barrier	7	2	0.669342041015625	52.9020449594524
GLPK_CMD	primal	7	2	0.7409958839416504	52.902
GLPK_CMD	dual	7	2	7.663374900817871	52.902
GLPK_CMD	barrier	7	2	2.132517099380493	
COIN_CMD	primal	7	2	0.6599078178405762	52.902045
COIN_CMD	dual	7	2	2.1909749507904053	52.902045
COIN_CMD	barrier	7	2	4.8004419803619385	52.902045
CPLEX_PY	primal	7	3	1.132328987121582	52.902044959440396
CPLEX_PY	dual	7	3	0.7608451843261719	52.902044959440396
CPLEX_PY	barrier	7	3	0.5216948986053467	52.902044959440396
GUROBI	primal	7	3	0.16469287872314453	52.9020449594404
GUROBI	dual	7	3	0.17930912971496582	52.902044959440346
GUROBI	barrier	7	3	0.400615930557251	52.90204495943891
SCIP_CMD	primal	7	3	0.7208249568939209	52.9020449595644
SCIP_CMD	dual	7	3	0.8247890472412109	52.9020449595644
SCIP_CMD	barrier	7	3	0.7517859935760498	52.9020449595644
HiGHS_CMD	primal	7	3	0.6859838962554932	52.9020449594525
HiGHS_CMD	dual	7	3	0.5885870456695557	52.9020449594524
HiGHS_CMD	barrier	7	3	0.9133660793304443	52.9020449594524
GLPK_CMD	primal	7	3	0.5528221130371094	52.902
GLPK_CMD	dual	7	3	3.892469882965088	52.902
GLPK_CMD	barrier	7	3	1.3837177753448486	
COIN_CMD	primal	7	3	0.32481813430786133	52.902045
COIN_CMD	dual	7	3	0.8888180255889893	52.902045
COIN_CMD	barrier	7	3	1.520630121231079	52.902045
CPLEX_PY	primal	7	4	0.2571592330932617	52.902044959440396
CPLEX_PY	dual	7	4	0.25975799560546875	52.902044959440396
CPLEX_PY	barrier	7	4	0.2536311149597168	52.902044959440396
GUROBI	primal	7	4	0.14519190788269043	52.9020449594404
GUROBI	dual	7	4	0.16095876693725586	52.9020449594404
GUROBI	barrier	7	4	0.2978811264038086	52.9020449594404
SCIP_CMD	primal	7	4	0.707226037979126	52.9020449595644
SCIP_CMD	dual	7	4	0.7195472717285156	52.9020449595644
SCIP_CMD	barrier	7	4	0.7106819152832031	52.9020449595644
HiGHS_CMD	primal	7	4	0.6642911434173584	52.9020449594525
HiGHS_CMD	dual	7	4	0.5347578525543213	52.9020449594524
HiGHS_CMD	barrier	7	4	0.5338280200958252	52.9020449594525
GLPK_CMD	primal	7	4	0.4642829895019531	52.902
GLPK_CMD	dual	7	4	2.570458173751831	52.902
GLPK_CMD	barrier	7	4	0.9940268993377686	
COIN_CMD	primal	7	4	0.32477498054504395	52.902045
COIN_CMD	dual	7	4	1.8553357124328613	52.902045
COIN_CMD	barrier	7	4	0.7528557777404785	52.902045
CPLEX_PY	primal	7	5	0.8571681976318359	52.902044959440396
CPLEX_PY	dual	7	5	1.260591983795166	52.902044959440396
CPLEX_PY	barrier	7	5	0.8344130516052246	52.902044959440396
GUROBI	primal	7	5	0.19556832313537598	52.9020449594404
GUROBI	dual	7	5	0.21999692916870117	52.90204495944039
GUROBI	barrier	7	5	0.5631542205810547	52.9020449594404
SCIP_CMD	primal	7	5	0.8619887828826904	52.9020449595643
SCIP_CMD	dual	7	5	0.8377668857574463	52.9020449595644
SCIP_CMD	barrier	7	5	0.8519439697265625	52.9020449595644
HiGHS_CMD	primal	7	5	0.966926097869873	52.9020449594524
HiGHS_CMD	dual	7	5	0.5574941635131836	52.9020449594524
HiGHS_CMD	barrier	7	5	0.5987541675567627	52.9020449594524
GLPK_CMD	primal	7	5	0.6505610942840576	52.902
GLPK_CMD	dual	7	5	4.303322076797485	52.902
GLPK_CMD	barrier	7	5	1.5950121879577637	
COIN_CMD	primal	7	5	0.39638280868530273	52.902045
COIN_CMD	dual	7	5	3.0623161792755127	52.902045
COIN_CMD	barrier	7	5	2.871082067489624	52.902045
CPLEX_PY	primal	7	6	1.1016530990600586	52.902044959440396
CPLEX_PY	dual	7	6	1.2607228755950928	52.902044959440396
CPLEX_PY	barrier	7	6	3.1421449184417725	52.902044959440396
GUROBI	primal	7	6	0.2189171314239502	52.9020449594404
GUROBI	dual	7	6	0.24165105819702148	52.9020449594404
GUROBI	barrier	7	6	0.49695730209350586	52.902044959440396
SCIP_CMD	primal	7	6	0.9428987503051758	52.9020449595644
SCIP_CMD	dual	7	6	0.8901350498199463	52.9020449595644
SCIP_CMD	barrier	7	6	0.8810648918151855	52.9020449595644
HiGHS_CMD	primal	7	6	1.0423228740692139	52.9020449594524
HiGHS_CMD	dual	7	6	0.8091921806335449	52.9020449594524
HiGHS_CMD	barrier	7	6	0.6275818347930908	52.9020449594525
GLPK_CMD	primal	7	6	0.7643921375274658	52.902
GLPK_CMD	dual	7	6	6.234275817871094	52.902
GLPK_CMD	barrier	7	6	1.8461949825286865	
COIN_CMD	primal	7	6	0.44008970260620117	52.902045
COIN_CMD	dual	7	6	3.0891971588134766	52.902045
COIN_CMD	barrier	7	6	4.045772075653076	52.902045
CPLEX_PY	primal	7	7	18.907367944717407	52.902044959440396
CPLEX_PY	dual	7	7	46.086930990219116	52.902044959440396
CPLEX_PY	barrier	7	7	20.140126943588257	52.902044959440396
GUROBI	primal	7	7	0.21330714225769043	52.90204495944192
GUROBI	dual	7	7	0.2079448699951172	52.9020449594404
GUROBI	barrier	7	7	0.6328508853912354	52.902044959440396
SCIP_CMD	primal	7	7	1.0560579299926758	52.9020449595644
SCIP_CMD	dual	7	7	1.0204370021820068	52.9020449595644
SCIP_CMD	barrier	7	7	1.0053880214691162	52.9020449595644
HiGHS_CMD	primal	7	7	1.606537103652954	52.9020449594525
HiGHS_CMD	dual	7	7	1.173635721206665	52.9020449594524
HiGHS_CMD	barrier	7	7	0.7997479438781738	52.9020449594525
GLPK_CMD	primal	7	7	0.7023880481719971	52.902
GLPK_CMD	dual	7	7	9.209580183029175	52.902
GLPK_CMD	barrier	7	7	1.942453145980835	
COIN_CMD	primal	7	7	0.42667698860168457	52.902045
COIN_CMD	dual	7	7	3.585714101791382	52.902045
COIN_CMD	barrier	7	7	1.2872648239135742	52.902045
CPLEX_PY	primal	7	8	92.50834393501282	52.902044959440396
CPLEX_PY	dual	7	8	31.953791856765747	52.902044959440396
CPLEX_PY	barrier	7	8	52.96475315093994	52.902044959440396
GUROBI	primal	7	8	0.1762251853942871	52.9020449594404
GUROBI	dual	7	8	0.18460798263549805	52.9020449594404
GUROBI	barrier	7	8	0.6988530158996582	52.902044959440396
SCIP_CMD	primal	7	8	0.8915657997131348	52.9020449595644
SCIP_CMD	dual	7	8	0.8006298542022705	52.9020449595644
SCIP_CMD	barrier	7	8	0.7982010841369629	52.9020449595644
HiGHS_CMD	primal	7	8	0.94309401512146	52.9020449594524
HiGHS_CMD	dual	7	8	0.6470956802368164	52.9020449594525
HiGHS_CMD	barrier	7	8	0.5703799724578857	52.9020449594524
GLPK_CMD	primal	7	8	0.632094144821167	52.902
GLPK_CMD	dual	7	8	5.54921817779541	52.902
GLPK_CMD	barrier	7	8	1.437021017074585	
COIN_CMD	primal	7	8	0.3861970901489258	52.902045
COIN_CMD	dual	7	8	1.3251607418060303	52.902045
COIN_CMD	barrier	7	8	2.746342897415161	52.902045
CPLEX_PY	primal	7	9	53.580512046813965	52.90204495944038
CPLEX_PY	dual	7	9	69.97758889198303	52.90204495944038
CPLEX_PY	barrier	7	9	47.94679284095764	52.90204495944038
GUROBI	primal	7	9	0.17473697662353516	52.9020449594404
GUROBI	dual	7	9	0.19051408767700195	52.9020449594404
GUROBI	barrier	7	9	0.41757702827453613	52.9020449594404
SCIP_CMD	primal	7	9	0.9713399410247803	52.9020449595644
SCIP_CMD	dual	7	9	0.8901300430297852	52.9020449595644
SCIP_CMD	barrier	7	9	0.865516185760498	52.9020449595644
HiGHS_CMD	primal	7	9	0.8922898769378662	52.9020449594524
HiGHS_CMD	dual	7	9	0.7022819519042969	52.9020449594524
HiGHS_CMD	barrier	7	9	0.5284209251403809	52.9020449594524
GLPK_CMD	primal	7	9	0.5842940807342529	52.902
GLPK_CMD	dual	7	9	5.409968852996826	52.902
GLPK_CMD	barrier	7	9	0.48865795135498047	
COIN_CMD	primal	7	9	0.8058991432189941	52.902045
COIN_CMD	dual	7	9	1.93721604347229	52.902045
COIN_CMD	barrier	7	9	1.027122974395752	52.902045
CPLEX_PY	primal	8	0	17.18691611289978	52.902044959440396
CPLEX_PY	dual	8	0	60.39301514625549	52.902044959440396
CPLEX_PY	barrier	8	0	54.67480802536011	52.902044959440396
GUROBI	primal	8	0	0.2372591495513916	52.902044959440396
GUROBI	dual	8	0	0.2510857582092285	52.9020449594404
GUROBI	barrier	8	0	0.6085898876190186	52.9020449594404
SCIP_CMD	primal	8	0	1.3404719829559326	52.9020449595644
SCIP_CMD	dual	8	0	1.2415552139282227	52.9020449595644
SCIP_CMD	barrier	8	0	1.2341680526733398	52.9020449595644
HiGHS_CMD	primal	8	0	2.089862823486328	52.9020449594524
HiGHS_CMD	dual	8	0	0.7915189266204834	52.9020449594524
HiGHS_CMD	barrier	8	0	0.7287082672119141	52.9020449594524
GLPK_CMD	primal	8	0	1.0101330280303955	52.902
GLPK_CMD	dual	8	0	12.310125827789307	52.902
GLPK_CMD	barrier	8	0	1.9418268203735352	
COIN_CMD	primal	8	0	0.6256160736083984	52.902045
COIN_CMD	dual	8	0	4.877255201339722	52.902045
COIN_CMD	barrier	8	0	2.424070119857788	52.902045
CPLEX_PY	primal	8	1	33.65604591369629	52.902044959440396
CPLEX_PY	dual	8	1	17.502906799316406	52.902044959440396
CPLEX_PY	barrier	8	1	46.004029989242554	52.902044959440396
GUROBI	primal	8	1	0.24440622329711914	52.9020449594404
GUROBI	dual	8	1	0.2511279582977295	52.902044959440396
GUROBI	barrier	8	1	0.8756191730499268	52.9020449594404
SCIP_CMD	primal	8	1	1.4334330558776855	52.9020449595644
SCIP_CMD	dual	8	1	1.2893562316894531	52.9020449595644
SCIP_CMD	barrier	8	1	1.2543308734893799	52.9020449595644
HiGHS_CMD	primal	8	1	1.5684211254119873	52.9020449594524
HiGHS_CMD	dual	8	1	1.1976897716522217	52.9020449594524
HiGHS_CMD	barrier	8	1	1.0695090293884277	52.9020449594524
GLPK_CMD	primal	8	1	0.8694000244140625	52.902
GLPK_CMD	dual	8	1	17.37678599357605	52.902
GLPK_CMD	barrier	8	1	2.275844097137451	
COIN_CMD	primal	8	1	0.49676012992858887	52.902045
COIN_CMD	dual	8	1	4.785181999206543	52.902045
COIN_CMD	barrier	8	1	8.567062854766846	
CPLEX_PY	primal	8	2	34.868996143341064	52.90204495944039
CPLEX_PY	dual	8	2	18.015546083450317	52.90204495944039
CPLEX_PY	barrier	8	2	58.94599175453186	52.90204495944039
GUROBI	primal	8	2	0.22710824012756348	52.9020449594404
GUROBI	dual	8	2	0.24403095245361328	52.9020449594404
GUROBI	barrier	8	2	0.7002718448638916	52.90204495944041
SCIP_CMD	primal	8	2	1.2380309104919434	52.9020449595644
SCIP_CMD	dual	8	2	1.1337320804595947	52.9020449595644
SCIP_CMD	barrier	8	2	1.1308979988098145	52.9020449595644
HiGHS_CMD	primal	8	2	1.289531946182251	52.9020449594524
HiGHS_CMD	dual	8	2	0.815727949142456	52.9020449594525
HiGHS_CMD	barrier	8	2	0.7938780784606934	52.9020449594524
GLPK_CMD	primal	8	2	0.8346250057220459	52.902
GLPK_CMD	dual	8	2	10.211305856704712	52.902
GLPK_CMD	barrier	8	2	2.2363688945770264	
COIN_CMD	primal	8	2	0.46170997619628906	52.902045
COIN_CMD	dual	8	2	2.099325180053711	52.902045
COIN_CMD	barrier	8	2	18.30370593070984	52.902045
CPLEX_PY	primal	8	3	21.99211883544922	52.90204495944039
CPLEX_PY	dual	8	3	24.29108500480652	52.90204495944039
CPLEX_PY	barrier	8	3	31.340199947357178	52.90204495944039
GUROBI	primal	8	3	0.2517209053039551	52.9020449594404
GUROBI	dual	8	3	0.25084900856018066	52.9020449594404
GUROBI	barrier	8	3	0.6455168724060059	52.9020449594404
SCIP_CMD	primal	8	3	0.9505529403686523	52.9020449595644
SCIP_CMD	dual	8	3	0.8847119808197021	52.9020449595644
SCIP_CMD	barrier	8	3	0.8755619525909424	52.9020449595644
HiGHS_CMD	primal	8	3	1.233814001083374	52.9020449594524
HiGHS_CMD	dual	8	3	0.8810791969299316	52.9020449594524
HiGHS_CMD	barrier	8	3	0.6146860122680664	52.9020449594524
GLPK_CMD	primal	8	3	0.7312958240509033	52.902
GLPK_CMD	dual	8	3	6.388046026229858	52.902
GLPK_CMD	barrier	8	3	1.6593739986419678	
COIN_CMD	primal	8	3	0.42355799674987793	52.902045
COIN_CMD	dual	8	3	4.819726943969727	52.902045
COIN_CMD	barrier	8	3	1.2043647766113281	52.902045
