interface	size	test	rep	time	value
GLPK_CMD	11	LP	9	1.1656029224395752	52.902
COIN_CMD	11	LP	9	3604.824024915695	52.902438
CPLEX_PY	11	LP2	9	110.25290179252625	47034.06596539202
GUROBI	11	LP2	9	1.8224613666534424	47034.065965392074
SCIP_CMD	11	LP2	9	6.886369943618774	47034.06596560593
HiGHS_CMD	11	LP2	9	4.505641937255859	47034.06596540824
GLPK_CMD	11	LP2	9	38.43554401397705	47034.03707566547
COIN_CMD	11	LP2	9	3612.8367919921875	
CPLEX_PY	12	LP	0	48.72329783439636	52.902044959440396
GUROBI	12	LP	0	0.3458218574523926	52.9020449594404
SCIP_CMD	12	LP	0	2.2750110626220703	52.9020449595644
HiGHS_CMD	12	LP	0	2.156464099884033	52.9020449594524
GLPK_CMD	12	LP	0	1.2417781352996826	52.902
COIN_CMD	12	LP	0	7.52361273765564	52.902045
CPLEX_PY	12	LP2	0	80.62420511245728	41791.22264874892
GUROBI	12	LP2	0	1.7237489223480225	41791.22264874892
SCIP_CMD	12	LP2	0	10.743911743164062	41791.22264892808
HiGHS_CMD	12	LP2	0	6.110670804977417	41791.222648764044
GLPK_CMD	12	LP2	0	51.947575092315674	41791.184968974696
COIN_CMD	12	LP2	0	22.900888681411743	41791.21624285179
CPLEX_PY	12	LP	1	51.77633714675903	52.90204495944041
GUROBI	12	LP	1	0.3365046977996826	52.902044959440396
SCIP_CMD	12	LP	1	1.5550689697265625	52.9020449595644
HiGHS_CMD	12	LP	1	1.383544921875	52.9020449594524
GLPK_CMD	12	LP	1	1.3480801582336426	52.902
COIN_CMD	12	LP	1	5.651439189910889	52.902045
CPLEX_PY	12	LP2	1	89.65546894073486	47913.800453173404
GUROBI	12	LP2	1	1.911813735961914	47913.80045317339
SCIP_CMD	12	LP2	1	8.320938110351562	47913.80045340029
HiGHS_CMD	12	LP2	1	5.229167938232422	47913.80045319508
GLPK_CMD	12	LP2	1	58.51654887199402	47913.74679288113
COIN_CMD	12	LP2	1	13.186623096466064	47913.80011829253
CPLEX_PY	12	LP	2	96.06960606575012	52.90204495944041
GUROBI	12	LP	2	0.3400287628173828	52.902044959440396
SCIP_CMD	12	LP	2	2.1242740154266357	52.9020449595644
HiGHS_CMD	12	LP	2	1.4782910346984863	52.9020449594524
GLPK_CMD	12	LP	2	1.2773168087005615	52.902
COIN_CMD	12	LP	2	106.73893284797668	52.902045
CPLEX_PY	12	LP2	2	194.90139317512512	67091.71754993605
GUROBI	12	LP2	2	1.888564109802246	67091.71754993623
SCIP_CMD	12	LP2	2	8.517117023468018	67091.71755029626
HiGHS_CMD	12	LP2	2	4.973962068557739	67091.7175499741
GLPK_CMD	12	LP2	2	54.3017258644104	67091.62583198461
COIN_CMD	12	LP2	2	115.88687825202942	67091.71751822766
CPLEX_PY	12	LP	3	103.98244094848633	52.90204495944038
GUROBI	12	LP	3	0.3177189826965332	52.902044959440396
SCIP_CMD	12	LP	3	1.515625	52.9020449595644
HiGHS_CMD	12	LP	3	1.2595322132110596	52.9020449594524
GLPK_CMD	12	LP	3	1.4609060287475586	52.902
COIN_CMD	12	LP	3	2.702495813369751	52.902045
CPLEX_PY	12	LP2	3	265.7446618080139	60196.249100436
GUROBI	12	LP2	3	1.4476921558380127	60196.249100436
SCIP_CMD	12	LP2	3	6.143918991088867	60196.24910075371
HiGHS_CMD	12	LP2	3	4.173863887786865	60196.24910046217
GLPK_CMD	12	LP2	3	50.31281113624573	60196.17064094645
COIN_CMD	12	LP2	3	9.677828788757324	60196.24825446226
CPLEX_PY	12	LP	4	55.3983690738678	52.9020449594404
GUROBI	12	LP	4	0.2924480438232422	52.90204495944039
SCIP_CMD	12	LP	4	1.5900521278381348	52.9020449595644
HiGHS_CMD	12	LP	4	1.0839927196502686	52.9020449594524
GLPK_CMD	12	LP	4	1.1162850856781006	52.902
COIN_CMD	12	LP	4	7.696653842926025	52.902045
CPLEX_PY	12	LP2	4	126.89385604858398	43957.925587207385
GUROBI	12	LP2	4	2.001476764678955	43957.92558720741
SCIP_CMD	12	LP2	4	7.873581171035767	43957.92558740286
HiGHS_CMD	12	LP2	4	4.1380720138549805	43957.925587223595
GLPK_CMD	12	LP2	4	40.394948959350586	43957.87220672664
COIN_CMD	12	LP2	4	13.625210046768188	43957.925616069195
CPLEX_PY	12	LP	5	51.42877221107483	52.90204495944041
GUROBI	12	LP	5	0.3612790107727051	52.9020449594404
SCIP_CMD	12	LP	5	2.4640676975250244	52.9020449595644
HiGHS_CMD	12	LP	5	1.7997069358825684	52.9020449594524
GLPK_CMD	12	LP	5	1.4972970485687256	52.902
COIN_CMD	12	LP	5	7.956321954727173	52.902045
CPLEX_PY	12	LP2	5	144.15053272247314	38034.391901355615
GUROBI	12	LP2	5	1.9587290287017822	38034.391901355644
SCIP_CMD	12	LP2	5	9.199268817901611	38034.39190153388
HiGHS_CMD	12	LP2	5	5.582271099090576	38034.39190137136
GLPK_CMD	12	LP2	5	44.258654832839966	38034.35739693318
COIN_CMD	12	LP2	5	17.181668996810913	38034.386945659724
CPLEX_PY	12	LP	6	75.57785701751709	52.902044959440396
GUROBI	12	LP	6	0.3557419776916504	52.9020449594404
SCIP_CMD	12	LP	6	2.318655252456665	52.9020449595644
HiGHS_CMD	12	LP	6	1.7664949893951416	52.9020449594524
GLPK_CMD	12	LP	6	1.7002549171447754	52.902
COIN_CMD	12	LP	6	5.810632228851318	52.902045
CPLEX_PY	12	LP2	6	111.11803793907166	47605.687140595976
GUROBI	12	LP2	6	2.002284049987793	47605.68714059607
SCIP_CMD	12	LP2	6	9.54144287109375	47605.687140819864
HiGHS_CMD	12	LP2	6	6.404677152633667	47605.6871406167
GLPK_CMD	12	LP2	6	62.00245690345764	47605.65264300001
COIN_CMD	12	LP2	6	18.304863929748535	47605.68651621515
CPLEX_PY	12	LP	7	73.90775084495544	52.9020449594404
GUROBI	12	LP	7	0.3473520278930664	52.9020449594404
SCIP_CMD	12	LP	7	1.9478769302368164	52.9020449595644
HiGHS_CMD	12	LP	7	1.3065910339355469	52.9020449594524
GLPK_CMD	12	LP	7	1.3804349899291992	52.902
COIN_CMD	12	LP	7	113.60475611686707	52.902045
CPLEX_PY	12	LP2	7	114.74570488929749	48808.81052700126
GUROBI	12	LP2	7	1.933241844177246	48808.81052469715
SCIP_CMD	12	LP2	7	7.96320104598999	48808.810382239426
HiGHS_CMD	12	LP2	7	4.863861083984375	48808.810527017646
GLPK_CMD	12	LP2	7	51.41654396057129	48808.757480062646
COIN_CMD	12	LP2	7	122.0328299999237	48808.81052681491
CPLEX_PY	12	LP	8	55.088720083236694	52.9020449594404
GUROBI	12	LP	8	0.2950320243835449	52.9020449594404
SCIP_CMD	12	LP	8	1.6053147315979004	52.9020449595644
HiGHS_CMD	12	LP	8	1.363590955734253	52.9020449594524
GLPK_CMD	12	LP	8	1.1639621257781982	52.902
COIN_CMD	12	LP	8	3.4139561653137207	52.902045
CPLEX_PY	12	LP2	8	124.61200594902039	46702.70571858889
GUROBI	12	LP2	8	1.4742050170898438	46702.70571858883
SCIP_CMD	12	LP2	8	6.179277181625366	46702.70571878014
HiGHS_CMD	12	LP2	8	4.296848297119141	46702.705718598925
GLPK_CMD	12	LP2	8	35.49173283576965	46702.63999637393
COIN_CMD	12	LP2	8	14.775428295135498	46702.70547872378
CPLEX_PY	12	LP	9	50.667803049087524	52.902044959440396
GUROBI	12	LP	9	0.32202792167663574	52.902044959440396
SCIP_CMD	12	LP	9	1.6530358791351318	52.9020449595644
HiGHS_CMD	12	LP	9	1.187366008758545	52.9020449594524
GLPK_CMD	12	LP	9	1.2677597999572754	52.902
COIN_CMD	12	LP	9	2.7024009227752686	52.902045
CPLEX_PY	12	LP2	9	171.7320318222046	48797.877896701844
GUROBI	12	LP2	9	1.8941750526428223	48797.87789670185
SCIP_CMD	12	LP2	9	8.372059106826782	48797.87789692384
HiGHS_CMD	12	LP2	9	4.657584190368652	48797.87789671932
GLPK_CMD	12	LP2	9	40.2495596408844	48797.81442168606
COIN_CMD	12	LP2	9	11.79687786102295	48797.87692733226
CPLEX_PY	13	LP	0	81.5973539352417	52.90204495944039
GUROBI	13	LP	0	0.3505210876464844	52.90204495944039
SCIP_CMD	13	LP	0	2.5581538677215576	52.9020449595644
HiGHS_CMD	13	LP	0	1.7684097290039062	52.9020449594525
GLPK_CMD	13	LP	0	1.4598090648651123	52.902
COIN_CMD	13	LP	0	7.936925172805786	52.902045
CPLEX_PY	13	LP2	0	191.0392861366272	45693.16737852607
GUROBI	13	LP2	0	2.666100025177002	45693.16737852613
SCIP_CMD	13	LP2	0	8.973925828933716	45693.16737873188
HiGHS_CMD	13	LP2	0	7.419084072113037	45693.16737854909
GLPK_CMD	13	LP2	0	76.6928460597992	45693.13128059581
COIN_CMD	13	LP2	0	22.63422989845276	45693.167160087076
CPLEX_PY	13	LP	1	28.54089093208313	52.9020449594404
GUROBI	13	LP	1	0.3614771366119385	52.902044959440396
SCIP_CMD	13	LP	1	2.3634238243103027	52.9020449595644
HiGHS_CMD	13	LP	1	2.015062093734741	52.9020449594524
GLPK_CMD	13	LP	1	1.064549207687378	52.902
COIN_CMD	13	LP	1	4.367661237716675	52.902045
CPLEX_PY	13	LP2	1	133.13054585456848	44452.096950306026
GUROBI	13	LP2	1	1.902994155883789	44452.096950306026
SCIP_CMD	13	LP2	1	8.97471284866333	44452.09695049459
HiGHS_CMD	13	LP2	1	6.161930561065674	44452.09695032131
GLPK_CMD	13	LP2	1	57.22259593009949	44452.07116075095
COIN_CMD	13	LP2	1	17.728938102722168	44452.086721337124
CPLEX_PY	13	LP	2	38.5478789806366	52.902044959440396
GUROBI	13	LP	2	0.35058116912841797	52.9020449594404
SCIP_CMD	13	LP	2	2.158842086791992	52.9020449595644
HiGHS_CMD	13	LP	2	2.1564958095550537	52.9020449594524
GLPK_CMD	13	LP	2	1.4305672645568848	52.902
COIN_CMD	13	LP	2	94.99515175819397	52.902045
CPLEX_PY	13	LP2	2	153.0339388847351	43348.27328168357
GUROBI	13	LP2	2	2.370981216430664	43348.27316103773
SCIP_CMD	13	LP2	2	10.096599102020264	43348.273231429346
HiGHS_CMD	13	LP2	2	6.334376335144043	43348.273281699716
GLPK_CMD	13	LP2	2	62.61366391181946	43348.22970042175
COIN_CMD	13	LP2	2	134.7579448223114	43348.273261092705
CPLEX_PY	13	LP	3	46.37282991409302	52.9020449594404
GUROBI	13	LP	3	0.3627159595489502	52.902044959440396
SCIP_CMD	13	LP	3	1.8207249641418457	52.9020449595644
HiGHS_CMD	13	LP	3	2.1701769828796387	52.9020449594524
GLPK_CMD	13	LP	3	1.6210708618164062	52.902
COIN_CMD	13	LP	3	3018.5529930591583	52.902045
CPLEX_PY	13	LP2	3	111.23069906234741	43110.69026938243
GUROBI	13	LP2	3	1.9225318431854248	43110.69026938242
SCIP_CMD	13	LP2	3	8.32190203666687	43110.690269566585
HiGHS_CMD	13	LP2	3	14.429713249206543	43110.69026939638
GLPK_CMD	13	LP2	3	44.280673027038574	43110.613644920355
COIN_CMD	13	LP2	3	3031.3876900672913	43110.68963283982
CPLEX_PY	13	LP	4	61.47605776786804	52.9020449594404
GUROBI	13	LP	4	0.39474916458129883	52.902044959440396
SCIP_CMD	13	LP	4	1.6954898834228516	52.9020449595644
HiGHS_CMD	13	LP	4	1.9296512603759766	52.9020449594524
GLPK_CMD	13	LP	4	1.5538840293884277	52.902
COIN_CMD	13	LP	4	3.709912061691284	52.902045
CPLEX_PY	13	LP2	4	127.42846632003784	42225.564338376724
GUROBI	13	LP2	4	2.761812925338745	42225.564338376746
SCIP_CMD	13	LP2	4	10.947813749313354	42225.564338573575
HiGHS_CMD	13	LP2	4	6.303466081619263	42225.56433839525
GLPK_CMD	13	LP2	4	94.11476826667786	42225.51953883905
COIN_CMD	13	LP2	4	19.07147192955017	42225.56249253757
CPLEX_PY	13	LP	5	41.414265871047974	52.902044959440396
GUROBI	13	LP	5	0.37510228157043457	52.9020449594404
SCIP_CMD	13	LP	5	2.0215470790863037	52.9020449595644
HiGHS_CMD	13	LP	5	2.09619402885437	52.9020449594524
GLPK_CMD	13	LP	5	1.3909852504730225	52.902
COIN_CMD	13	LP	5	477.09521317481995	52.902045
CPLEX_PY	13	LP2	5	194.9667100906372	38436.195627802226
GUROBI	13	LP2	5	2.0573410987854004	38436.195627802175
SCIP_CMD	13	LP2	5	9.703598976135254	38436.19562797722
HiGHS_CMD	13	LP2	5	6.552186965942383	38436.19562781609
GLPK_CMD	13	LP2	5	58.57075786590576	38436.17381307851
COIN_CMD	13	LP2	5	486.6846389770508	38436.16568864152
CPLEX_PY	13	LP	6	36.0341260433197	52.902044959440396
GUROBI	13	LP	6	0.363386869430542	52.902044959440396
SCIP_CMD	13	LP	6	1.8924829959869385	52.9020449595644
HiGHS_CMD	13	LP	6	1.789397954940796	52.9020449594524
GLPK_CMD	13	LP	6	1.6144678592681885	52.902
COIN_CMD	13	LP	6	3.3586721420288086	52.902045
CPLEX_PY	13	LP2	6	90.04296875	41518.86222395587
GUROBI	13	LP2	6	1.895820140838623	41518.862223955846
SCIP_CMD	13	LP2	6	9.897516965866089	41518.86222414808
HiGHS_CMD	13	LP2	6	6.203505277633667	41518.86222397244
GLPK_CMD	13	LP2	6	141.73650312423706	41518.8289891055
COIN_CMD	13	LP2	6	24.389230012893677	41518.840939789
CPLEX_PY	13	LP	7	69.39508032798767	52.9020449594404
GUROBI	13	LP	7	0.3973419666290283	52.9020449594404
SCIP_CMD	13	LP	7	2.2124149799346924	52.9020449595644
HiGHS_CMD	13	LP	7	2.494386911392212	52.9020449594525
GLPK_CMD	13	LP	7	1.6505892276763916	52.902
COIN_CMD	13	LP	7	32.42332315444946	52.902045
CPLEX_PY	13	LP2	7	183.49985527992249	43208.53211060813
GUROBI	13	LP2	7	2.1240971088409424	43208.53211060819
SCIP_CMD	13	LP2	7	11.154685974121094	43208.532110793545
HiGHS_CMD	13	LP2	7	7.217422962188721	43208.53211062405
GLPK_CMD	13	LP2	7	102.43297815322876	43208.50010459894
COIN_CMD	13	LP2	7	43.1986517906189	43208.531599851696
CPLEX_PY	13	LP	8	84.96059107780457	52.902044959440396
GUROBI	13	LP	8	0.37372517585754395	52.9020449594404
SCIP_CMD	13	LP	8	1.9518749713897705	52.9020449595644
HiGHS_CMD	13	LP	8	2.4616401195526123	52.9020449594524
GLPK_CMD	13	LP	8	1.584507942199707	52.902
COIN_CMD	13	LP	8	4.483597040176392	
CPLEX_PY	13	LP2	8	147.08757400512695	40503.38030376206
GUROBI	13	LP2	8	2.6201908588409424	40503.380303762075
SCIP_CMD	13	LP2	8	10.609828233718872	40503.38030396394
HiGHS_CMD	13	LP2	8	6.574886083602905	40503.38030378234
GLPK_CMD	13	LP2	8	97.416188955307	40503.34151685371
COIN_CMD	13	LP2	8	4.513467311859131	
CPLEX_PY	13	LP	9	52.6986927986145	52.90204495944041
GUROBI	13	LP	9	0.360551118850708	52.902044959440396
SCIP_CMD	13	LP	9	2.344006061553955	52.9020449595644
HiGHS_CMD	13	LP	9	1.9920501708984375	52.9020449594524
GLPK_CMD	13	LP	9	1.4105660915374756	52.902
COIN_CMD	13	LP	9	3.3425650596618652	52.902045
CPLEX_PY	13	LP2	9	158.57048439979553	52062.230883620185
GUROBI	13	LP2	9	1.817430019378662	52062.23088362013
SCIP_CMD	13	LP2	9	8.697897911071777	52062.23088389014
HiGHS_CMD	13	LP2	9	6.182086944580078	52062.23088364316
GLPK_CMD	13	LP2	9	86.34521818161011	52062.1679464358
COIN_CMD	13	LP2	9	23.931659698486328	52062.23092860652
CPLEX_PY	14	LP	0	70.32959532737732	52.902044959440396
GUROBI	14	LP	0	0.3163609504699707	52.90204495944067
SCIP_CMD	14	LP	0	1.641312837600708	52.9020449595644
HiGHS_CMD	14	LP	0	1.5390958786010742	52.9020449594525
GLPK_CMD	14	LP	0	1.27447509765625	52.902
COIN_CMD	14	LP	0	2915.311569929123	52.902045
CPLEX_PY	14	LP2	0	228.57813668251038	45502.65814277385
GUROBI	14	LP2	0	2.289268970489502	45502.65814277367
SCIP_CMD	14	LP2	0	8.896872997283936	45502.658142964094
HiGHS_CMD	14	LP2	0	5.228353977203369	45502.658142791035
GLPK_CMD	14	LP2	0	64.99462819099426	45502.60313136077
COIN_CMD	14	LP2	0	2936.6499347686768	45502.65805446671
CPLEX_PY	14	LP	1	100.04153680801392	52.902044959440396
GUROBI	14	LP	1	0.3751089572906494	52.9020449594404
SCIP_CMD	14	LP	1	1.8922648429870605	52.9020449595644
HiGHS_CMD	14	LP	1	2.147221326828003	52.9020449594525
GLPK_CMD	14	LP	1	1.9775071144104004	52.902
COIN_CMD	14	LP	1	3.074802875518799	52.902045
CPLEX_PY	14	LP2	1	181.3086040019989	50999.07237350643
GUROBI	14	LP2	1	2.2426528930664062	50999.07237350665
SCIP_CMD	14	LP2	1	8.750386953353882	50999.07237374518
HiGHS_CMD	14	LP2	1	6.0792319774627686	50999.072373530114
GLPK_CMD	14	LP2	1	83.33750295639038	50999.02860025157
COIN_CMD	14	LP2	1	16.274765014648438	50999.07187719892
CPLEX_PY	14	LP	2	80.0771861076355	52.902044959440396
GUROBI	14	LP	2	0.3713111877441406	52.902044959440396
SCIP_CMD	14	LP	2	2.108535051345825	52.9020449595644
HiGHS_CMD	14	LP	2	1.9509100914001465	52.9020449594524
GLPK_CMD	14	LP	2	1.7181880474090576	52.902
COIN_CMD	14	LP	2	5.1924450397491455	52.902045
CPLEX_PY	14	LP2	2	202.21220588684082	43955.682128827095
GUROBI	14	LP2	2	2.2159149646759033	43955.68212882708
SCIP_CMD	14	LP2	2	9.888269186019897	43955.682129018234
HiGHS_CMD	14	LP2	2	6.0724170207977295	43955.68212884211
GLPK_CMD	14	LP2	2	99.56933498382568	43955.63297589679
COIN_CMD	14	LP2	2	16.73094391822815	43955.63997384582
CPLEX_PY	14	LP	3	64.19273328781128	52.902044959440396
GUROBI	14	LP	3	0.3579559326171875	52.902044959440396
SCIP_CMD	14	LP	3	1.856977939605713	52.9020449595644
HiGHS_CMD	14	LP	3	1.7494018077850342	52.9020449594524
GLPK_CMD	14	LP	3	1.4647529125213623	52.902
COIN_CMD	14	LP	3	26.67383313179016	52.902045
CPLEX_PY	14	LP2	3	207.02335286140442	51323.517235582774
GUROBI	14	LP2	3	2.4236502647399902	51323.51723558272
SCIP_CMD	14	LP2	3	7.976874113082886	51323.517235862935
HiGHS_CMD	14	LP2	3	13.042483806610107	51323.51723562197
GLPK_CMD	14	LP2	3	63.622199058532715	51323.4549992016
COIN_CMD	14	LP2	3	35.73814010620117	51323.51651829181
CPLEX_PY	14	LP	4	55.2061870098114	52.90204495944041
GUROBI	14	LP	4	0.35778188705444336	52.902044959440396
SCIP_CMD	14	LP	4	2.4415810108184814	52.9020449595644
HiGHS_CMD	14	LP	4	1.4702248573303223	52.9020449594524
GLPK_CMD	14	LP	4	1.5694310665130615	52.902
COIN_CMD	14	LP	4	10.185965061187744	
CPLEX_PY	14	LP2	4	172.2434618473053	45015.05491965987
GUROBI	14	LP2	4	2.712231159210205	45015.05491965988
SCIP_CMD	14	LP2	4	9.409535884857178	45015.05491984808
HiGHS_CMD	14	LP2	4	6.264460802078247	45015.05491967705
GLPK_CMD	14	LP2	4	66.45693707466125	45014.995854540044
COIN_CMD	14	LP2	4	10.15574598312378	
CPLEX_PY	14	LP	5	68.19999599456787	52.902044959440396
GUROBI	14	LP	5	0.4158332347869873	52.90204495944039
SCIP_CMD	14	LP	5	2.1352171897888184	52.9020449595644
HiGHS_CMD	14	LP	5	2.3695199489593506	52.9020449594524
GLPK_CMD	14	LP	5	1.9205479621887207	52.902
COIN_CMD	14	LP	5	9.676527976989746	52.901994
CPLEX_PY	14	LP2	5	147.17702102661133	47991.417568410936
GUROBI	14	LP2	5	2.045098066329956	47991.41756841094
SCIP_CMD	14	LP2	5	9.537999868392944	47991.41756866219
HiGHS_CMD	14	LP2	5	7.2773072719573975	47991.41756843776
GLPK_CMD	14	LP2	5	89.84523487091064	47991.37701962556
COIN_CMD	14	LP2	5	23.5561101436615	47991.35794238097
CPLEX_PY	14	LP	6	49.0325448513031	52.902044959440396
GUROBI	14	LP	6	0.3790910243988037	52.90204495944055
SCIP_CMD	14	LP	6	1.9007139205932617	52.9020449595644
HiGHS_CMD	14	LP	6	1.710472822189331	52.9020449594524
GLPK_CMD	14	LP	6	1.6978769302368164	52.902
COIN_CMD	14	LP	6	17.26624321937561	52.902045
CPLEX_PY	14	LP2	6	118.35429120063782	50513.27220753868
GUROBI	14	LP2	6	2.9558489322662354	50513.272207538874
SCIP_CMD	14	LP2	6	11.59597897529602	50513.27220209283
HiGHS_CMD	14	LP2	6	6.805768966674805	50513.27220755224
GLPK_CMD	14	LP2	6	97.29686379432678	50513.231583126886
COIN_CMD	14	LP2	6	25.719778776168823	50513.27158604322
CPLEX_PY	14	LP	7	82.47140622138977	52.9020449594404
GUROBI	14	LP	7	0.3916127681732178	52.90204495944041
SCIP_CMD	14	LP	7	2.0279219150543213	52.9020449595644
HiGHS_CMD	14	LP	7	2.363713026046753	52.9020449594525
GLPK_CMD	14	LP	7	1.5333662033081055	52.902
COIN_CMD	14	LP	7	12.070917129516602	52.902045
CPLEX_PY	14	LP2	7	187.58723425865173	41554.298760105325
GUROBI	14	LP2	7	2.1565070152282715	41554.29876010535
SCIP_CMD	14	LP2	7	10.935427188873291	41554.29876030264
HiGHS_CMD	14	LP2	7	7.054044961929321	41554.29876012273
GLPK_CMD	14	LP2	7	91.69859027862549	41554.25367300369
COIN_CMD	14	LP2	7	22.838007926940918	41554.29028559102
CPLEX_PY	14	LP	8	102.7425811290741	52.90204495944038
GUROBI	14	LP	8	0.3810098171234131	52.90204495944041
SCIP_CMD	14	LP	8	1.6873390674591064	52.9020449595644
HiGHS_CMD	14	LP	8	2.1160967350006104	52.9020449594524
GLPK_CMD	14	LP	8	1.498507022857666	52.902
COIN_CMD	14	LP	8	16.849525928497314	52.902045
CPLEX_PY	14	LP2	8	105.00893592834473	56545.52801573223
GUROBI	14	LP2	8	1.8436038494110107	56545.52801569948
SCIP_CMD	14	LP2	8	10.327842950820923	56545.52801600794
HiGHS_CMD	14	LP2	8	6.244765996932983	56545.5280157557
GLPK_CMD	14	LP2	8	54.96369194984436	56545.45062057276
COIN_CMD	14	LP2	8	25.72283172607422	56545.527114720644
CPLEX_PY	14	LP	9	41.64136219024658	52.902044959440396
GUROBI	14	LP	9	0.4405171871185303	52.902044959440396
SCIP_CMD	14	LP	9	2.306047201156616	52.9020449595644
HiGHS_CMD	14	LP	9	2.305271863937378	52.9020449594525
GLPK_CMD	14	LP	9	1.9429371356964111	52.902
COIN_CMD	14	LP	9	3.7334110736846924	52.902045
CPLEX_PY	14	LP2	9	77.37993597984314	49077.23868030257
GUROBI	14	LP2	9	2.068643093109131	49077.238680302966
SCIP_CMD	14	LP2	9	9.79043459892273	49077.23868055228
HiGHS_CMD	14	LP2	9	7.004191160202026	49077.23868032681
GLPK_CMD	14	LP2	9	81.53809094429016	49077.20889479362
COIN_CMD	14	LP2	9	14.807384014129639	49077.23677540025
CPLEX_PY	15	LP	0	26.378660917282104	52.9020449594404
GUROBI	15	LP	0	0.45901012420654297	52.90204495944039
SCIP_CMD	15	LP	0	2.117086172103882	52.9020449595644
HiGHS_CMD	15	LP	0	2.5274908542633057	52.9020449594524
GLPK_CMD	15	LP	0	1.8765029907226562	52.902
COIN_CMD	15	LP	0	7.37655782699585	
CPLEX_PY	15	LP2	0	27.048720121383667	45169.49812282177
GUROBI	15	LP2	0	3.1043741703033447	45169.49812282183
SCIP_CMD	15	LP2	0	34.37976694107056	45169.498123031335
HiGHS_CMD	15	LP2	0	9.298463106155396	45169.49812283963
GLPK_CMD	15	LP2	0	119.29437685012817	45169.4532487815
COIN_CMD	15	LP2	0	7.364666938781738	
CPLEX_PY	15	LP	1	19.314953804016113	52.9020449594404
GUROBI	15	LP	1	0.45087099075317383	52.902044959440396
SCIP_CMD	15	LP	1	2.2400851249694824	52.9020449595644
HiGHS_CMD	15	LP	1	2.7552430629730225	52.9020449594524
GLPK_CMD	15	LP	1	2.066890001296997	52.902
COIN_CMD	15	LP	1	20.805100679397583	52.902045
CPLEX_PY	15	LP2	1	95.26938700675964	51049.21606203291
GUROBI	15	LP2	1	2.1026110649108887	51049.21606203282
SCIP_CMD	15	LP2	1	12.542641878128052	51049.21606232464
HiGHS_CMD	15	LP2	1	7.938898801803589	51049.21606206251
GLPK_CMD	15	LP2	1	104.68944501876831	51049.15408576371
COIN_CMD	15	LP2	1	32.24004888534546	51049.21418896836
CPLEX_PY	15	LP	2	109.46290564537048	52.902044959440396
GUROBI	15	LP	2	0.41880011558532715	52.902044959440396
SCIP_CMD	15	LP	2	2.772008180618286	52.9020449595644
HiGHS_CMD	15	LP	2	1.7108898162841797	52.9020449594524
GLPK_CMD	15	LP	2	2.0830750465393066	52.902
COIN_CMD	15	LP	2	4.695961952209473	52.902045
CPLEX_PY	15	LP2	2	62.418967962265015	50715.08027290204
GUROBI	15	LP2	2	2.157224178314209	50715.08027290201
SCIP_CMD	15	LP2	2	10.182030200958252	50715.08027316315
HiGHS_CMD	15	LP2	2	6.119740009307861	50715.08027292685
GLPK_CMD	15	LP2	2	76.83039736747742	50715.023390649185
COIN_CMD	15	LP2	2	18.80507516860962	50715.07863599287
CPLEX_PY	15	LP	3	16.306004762649536	52.902044959440396
GUROBI	15	LP	3	0.5412371158599854	52.9020449594404
SCIP_CMD	15	LP	3	2.8111870288848877	52.9020449595644
HiGHS_CMD	15	LP	3	1.917633056640625	52.9020449594533
GLPK_CMD	15	LP	3	2.0191099643707275	52.902
COIN_CMD	15	LP	3	903.3380889892578	52.902045
CPLEX_PY	15	LP2	3	131.2181499004364	47234.48433075684
GUROBI	15	LP2	3	2.3732717037200928	47234.48433075679
SCIP_CMD	15	LP2	3	12.355028867721558	47234.48433097962
HiGHS_CMD	15	LP2	3	7.8296849727630615	47234.484330775835
GLPK_CMD	15	LP2	3	103.00813293457031	47234.42578546734
COIN_CMD	15	LP2	3	910.3676152229309	47234.48414981275
CPLEX_PY	15	LP	4	78.24673199653625	52.9020449594404
GUROBI	15	LP	4	0.41576099395751953	52.9020449594404
SCIP_CMD	15	LP	4	2.532799005508423	52.9020449595644
HiGHS_CMD	15	LP	4	2.167914867401123	52.9020449594524
GLPK_CMD	15	LP	4	1.8851609230041504	52.902
COIN_CMD	15	LP	4	173.7161750793457	52.902045
CPLEX_PY	15	LP2	4	173.6898717880249	41200.8563635352
GUROBI	15	LP2	4	3.5289700031280518	41200.85636353513
SCIP_CMD	15	LP2	4	15.583255052566528	41200.8563637179
HiGHS_CMD	15	LP2	4	7.997175931930542	41200.85636355158
GLPK_CMD	15	LP2	4	103.16578030586243	41200.81919408033
COIN_CMD	15	LP2	4	188.17222094535828	41200.854634308525
CPLEX_PY	15	LP	5	123.63256978988647	52.902044959440396
GUROBI	15	LP	5	0.4345982074737549	52.9020449594404
SCIP_CMD	15	LP	5	2.6373260021209717	52.9020449595644
HiGHS_CMD	15	LP	5	2.240149974822998	52.9020449594524
GLPK_CMD	15	LP	5	1.874730110168457	52.902
COIN_CMD	15	LP	5	20.50343132019043	52.902045
CPLEX_PY	15	LP2	5	208.63334608078003	41497.478714488294
GUROBI	15	LP2	5	3.9256677627563477	41497.47871448814
SCIP_CMD	15	LP2	5	11.779538869857788	41497.47871466728
HiGHS_CMD	15	LP2	5	8.165395259857178	41497.47871450292
GLPK_CMD	15	LP2	5	173.04376196861267	41497.44197741736
COIN_CMD	15	LP2	5	36.285791873931885	41497.47694404766
CPLEX_PY	15	LP	6	57.95133709907532	52.902044959440396
GUROBI	15	LP	6	0.43714475631713867	52.9020449594404
